"GeographyCode","QS211EW0001","QS211EW0002","QS211EW0003","QS211EW0004","QS211EW0005","QS211EW0006","QS211EW0007","QS211EW0008","QS211EW0009","QS211EW0010","QS211EW0011","QS211EW0012","QS211EW0013","QS211EW0014","QS211EW0015","QS211EW0016","QS211EW0017","QS211EW0018","QS211EW0019","QS211EW0020","QS211EW0021","QS211EW0022","QS211EW0023","QS211EW0024","QS211EW0025","QS211EW0026","QS211EW0027","QS211EW0028","QS211EW0029","QS211EW0030","QS211EW0031","QS211EW0032","QS211EW0033","QS211EW0034","QS211EW0035","QS211EW0036","QS211EW0037","QS211EW0038","QS211EW0039","QS211EW0040","QS211EW0041","QS211EW0042","QS211EW0043","QS211EW0044","QS211EW0045","QS211EW0046","QS211EW0047","QS211EW0048","QS211EW0049","QS211EW0050","QS211EW0051","QS211EW0052","QS211EW0053","QS211EW0054","QS211EW0055","QS211EW0056","QS211EW0057","QS211EW0058","QS211EW0059","QS211EW0060","QS211EW0061","QS211EW0062","QS211EW0063","QS211EW0064","QS211EW0065","QS211EW0066","QS211EW0067","QS211EW0068","QS211EW0069","QS211EW0070","QS211EW0071","QS211EW0072","QS211EW0073","QS211EW0074","QS211EW0075","QS211EW0076","QS211EW0077","QS211EW0078","QS211EW0079","QS211EW0080","QS211EW0081","QS211EW0082","QS211EW0083","QS211EW0084","QS211EW0085","QS211EW0086","QS211EW0087","QS211EW0088","QS211EW0089","QS211EW0090","QS211EW0091","QS211EW0092","QS211EW0093","QS211EW0094","QS211EW0095","QS211EW0096","QS211EW0097","QS211EW0098","QS211EW0099","QS211EW0100","QS211EW0101","QS211EW0102","QS211EW0103","QS211EW0104","QS211EW0105","QS211EW0106","QS211EW0107","QS211EW0108","QS211EW0109","QS211EW0110","QS211EW0111","QS211EW0112","QS211EW0113","QS211EW0114","QS211EW0115","QS211EW0116","QS211EW0117","QS211EW0118","QS211EW0119","QS211EW0120","QS211EW0121","QS211EW0122","QS211EW0123","QS211EW0124","QS211EW0125","QS211EW0126","QS211EW0127","QS211EW0128","QS211EW0129","QS211EW0130","QS211EW0131","QS211EW0132","QS211EW0133","QS211EW0134","QS211EW0135","QS211EW0136","QS211EW0137","QS211EW0138","QS211EW0139","QS211EW0140","QS211EW0141","QS211EW0142","QS211EW0143","QS211EW0144","QS211EW0145","QS211EW0146","QS211EW0147","QS211EW0148","QS211EW0149","QS211EW0150","QS211EW0151","QS211EW0152","QS211EW0153","QS211EW0154","QS211EW0155","QS211EW0156","QS211EW0157","QS211EW0158","QS211EW0159","QS211EW0160","QS211EW0161","QS211EW0162","QS211EW0163","QS211EW0164","QS211EW0165","QS211EW0166","QS211EW0167","QS211EW0168","QS211EW0169","QS211EW0170","QS211EW0171","QS211EW0172","QS211EW0173","QS211EW0174","QS211EW0175","QS211EW0176","QS211EW0177","QS211EW0178","QS211EW0179","QS211EW0180","QS211EW0181","QS211EW0182","QS211EW0183","QS211EW0184","QS211EW0185","QS211EW0186","QS211EW0187","QS211EW0188","QS211EW0189","QS211EW0190","QS211EW0191","QS211EW0192","QS211EW0193","QS211EW0194","QS211EW0195","QS211EW0196","QS211EW0197","QS211EW0198","QS211EW0199","QS211EW0200","QS211EW0201","QS211EW0202","QS211EW0203","QS211EW0204","QS211EW0205","QS211EW0206","QS211EW0207","QS211EW0208","QS211EW0209","QS211EW0210","QS211EW0211","QS211EW0212","QS211EW0213","QS211EW0214","QS211EW0215","QS211EW0216","QS211EW0217","QS211EW0218","QS211EW0219","QS211EW0220","QS211EW0221","QS211EW0222","QS211EW0223","QS211EW0224","QS211EW0225","QS211EW0226","QS211EW0227","QS211EW0228","QS211EW0229","QS211EW0230","QS211EW0231","QS211EW0232","QS211EW0233","QS211EW0234","QS211EW0235","QS211EW0236","QS211EW0237","QS211EW0238","QS211EW0239","QS211EW0240","QS211EW0241","QS211EW0242","QS211EW0243","QS211EW0244","QS211EW0245","QS211EW0246","QS211EW0247","QS211EW0248","QS211EW0249","QS211EW0250","QS211EW0251"
"E01004257",1884,442,16,0,0,1,0,0,4,24,0,0,0,0,0,0,1,0,0,0,0,19,0,2,0,0,0,12,0,0,6,2,1,0,0,0,0,0,0,3,7,17,0,24,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,21,28,18,25,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,21,821,36,8,0,9,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,29,10,110,48,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
"E01004258",1506,675,35,0,0,0,0,1,22,6,0,5,0,0,0,0,7,0,0,0,0,21,0,10,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,1,11,14,1,77,0,12,0,0,0,0,0,0,0,9,2,1,0,0,0,25,13,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,20,34,6,238,63,2,0,3,0,1,0,1,0,0,1,0,1,0,2,0,6,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,7,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E01004259",1723,759,33,0,0,0,0,2,29,7,0,2,0,0,0,0,3,0,0,0,0,36,0,6,0,0,0,27,1,0,0,0,6,0,0,0,0,0,0,0,13,7,0,80,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,23,17,15,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,35,10,338,21,0,0,0,0,0,0,0,0,0,11,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,5,0,0,11,0,44,29,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,4
"E01004260",1790,523,29,0,0,2,0,0,9,12,0,7,0,0,0,0,3,0,0,0,0,21,1,2,0,0,1,27,0,0,0,0,6,0,0,0,0,0,0,0,8,9,0,44,0,19,0,2,0,0,0,0,0,8,0,0,0,0,0,26,14,10,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,15,673,26,3,0,0,3,1,0,5,0,0,6,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,61,26,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,7,0,3,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1,0,0,0,1,0,0,7
"E01004261",2525,681,26,5,0,2,0,1,16,12,1,5,0,0,0,1,15,0,0,9,0,24,0,24,3,2,0,29,0,0,1,0,0,0,0,1,0,0,0,0,12,30,1,76,0,10,0,2,0,0,0,0,0,1,3,0,0,1,2,34,12,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,9,79,69,766,150,0,0,8,0,0,0,11,2,0,4,3,4,0,8,0,13,1,0,7,5,3,0,0,0,0,0,0,2,0,24,3,2,8,0,0,9,7,104,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,9,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,8
"E01004262",1742,578,24,1,0,0,0,0,3,14,2,0,0,0,0,0,22,0,0,1,0,14,0,6,0,1,0,18,0,0,1,0,4,0,0,0,0,0,0,0,8,16,0,29,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,25,3,10,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,59,34,496,107,1,1,3,0,0,0,4,0,0,5,2,0,0,3,1,6,0,0,3,0,6,0,0,1,0,0,0,0,0,8,6,0,9,0,0,12,9,50,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,10,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
"E01004263",1419,591,24,0,0,0,0,0,9,0,0,0,0,0,0,1,2,0,0,4,0,13,0,1,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,21,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,10,20,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,468,18,1,0,3,0,0,0,1,1,0,6,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,57,20,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,4
"E01004264",1537,177,3,0,0,0,0,0,3,6,1,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,2,1,10,0,23,0,8,0,0,1,1,0,0,0,12,1,0,0,0,0,19,10,7,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,22,31,945,31,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,0,13,1,61,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,8,0,0,0,0,0,1,5
"E01004266",1545,806,32,2,0,1,0,0,12,4,0,2,0,0,0,0,3,2,0,2,0,21,0,1,1,0,0,18,0,0,0,0,1,0,1,0,0,0,0,0,3,5,0,35,0,13,0,0,1,0,0,0,0,5,0,0,0,0,0,16,20,7,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,5,345,20,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,36,25,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3,0,1
"E01004267",1767,667,33,20,0,0,0,0,16,5,2,5,0,0,0,0,1,0,0,2,0,10,0,7,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,4,8,0,34,0,11,1,0,0,0,0,0,0,2,0,0,0,0,0,11,33,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,42,7,473,39,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,14,1,101,65,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,8,15,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,3,0,0,2
"E01004268",1784,388,24,2,0,1,0,0,9,5,0,3,0,0,0,1,6,0,0,3,0,16,0,13,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,2,15,0,27,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,15,30,6,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,9,25,23,776,40,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,14,5,95,90,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,1,0,3,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9
"E01004269",1975,546,18,0,1,5,0,0,12,19,0,4,0,0,0,1,8,0,0,0,0,12,0,7,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,8,14,0,46,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,20,25,6,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,22,696,58,0,0,0,3,0,0,7,0,0,4,1,1,0,6,0,5,0,0,2,2,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,14,8,102,68,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,1,0,2,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0
"E01004270",2236,843,31,2,0,0,0,0,10,12,0,3,0,0,0,0,15,1,0,0,0,31,0,4,2,1,0,30,0,0,0,0,4,0,2,0,0,0,0,0,9,15,0,91,1,46,0,0,0,0,0,0,0,4,1,0,0,0,0,42,19,4,19,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,10,73,14,569,49,1,0,0,0,0,0,0,0,0,4,0,0,0,20,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,3,2,0,3,0,0,9,3,96,38,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,21,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
"E01004271",1589,297,15,0,0,0,0,0,2,4,0,0,1,0,0,0,2,0,0,0,0,7,0,3,2,0,0,6,0,0,0,0,3,0,0,1,0,0,0,0,1,7,1,23,0,26,0,0,1,0,0,0,0,3,0,0,0,0,0,14,16,3,14,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,9,791,33,0,1,0,0,0,0,2,0,0,15,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,0,3,0,0,10,3,107,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01004272",2099,260,16,1,0,0,0,0,3,5,1,1,1,0,0,0,5,0,0,0,0,17,0,0,3,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,21,1,9,0,0,0,0,0,0,0,5,0,0,0,0,0,18,47,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,32,1318,15,1,0,4,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,95,53,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"E01004273",1904,211,12,4,0,0,0,0,6,15,0,2,0,0,0,0,3,1,0,0,0,11,0,0,0,0,0,10,0,0,4,0,7,0,1,0,0,0,0,1,3,3,0,20,0,6,0,0,0,5,0,0,0,10,0,0,0,1,0,16,22,6,23,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,20,23,1151,20,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2,127,64,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
"E01004274",1973,463,12,0,0,0,0,0,11,9,0,1,0,0,0,3,13,1,0,0,0,38,0,5,0,1,0,17,0,0,0,0,1,0,0,0,0,0,0,0,5,29,0,37,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0,26,32,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5,72,23,734,122,0,0,2,0,0,0,0,0,0,8,0,2,0,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23,8,75,47,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,12
"E01004275",1879,925,30,1,0,0,0,0,23,18,0,2,0,0,0,0,18,1,0,0,0,45,0,11,1,0,1,9,0,0,0,0,7,0,1,0,0,0,0,0,8,24,0,70,0,32,0,0,0,0,0,0,5,17,2,0,0,0,0,31,24,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,5,71,17,180,91,0,0,0,1,0,0,3,0,0,8,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,7,12,37,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,6,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3
"E01004276",2024,878,41,1,0,3,0,4,35,17,0,2,0,0,0,0,27,0,0,0,0,72,0,8,0,2,1,35,0,0,0,0,5,0,0,0,0,0,0,0,22,48,0,119,0,34,0,0,0,0,0,0,0,17,0,0,0,0,0,50,10,12,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,8,183,24,38,141,0,0,0,0,0,0,3,0,0,4,1,0,0,8,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,9,2,0,12,0,0,7,4,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2
"E01004277",1630,533,28,0,0,0,0,0,39,7,2,5,0,0,1,1,32,1,0,2,0,28,0,19,0,1,0,31,0,0,0,0,5,0,0,0,0,0,0,3,49,11,0,134,0,17,0,3,0,0,0,0,0,12,0,0,0,1,0,30,10,13,24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,116,29,17,258,0,0,2,4,0,0,7,0,0,10,0,2,0,11,0,8,3,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,5,8,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,20,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,4
"E01004280",1879,560,26,0,0,0,0,0,13,13,0,1,0,0,0,0,18,0,0,0,0,29,0,23,0,0,0,12,0,0,3,0,10,0,1,1,0,0,0,0,6,24,0,49,0,15,0,1,0,0,0,0,0,15,6,0,0,1,0,29,18,3,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,2,487,83,0,0,4,3,1,0,2,0,0,0,1,0,0,2,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,18,5,71,56,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,8,6,0,17,26,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9
"E01004281",1770,535,38,0,0,1,0,2,38,18,0,2,0,0,0,2,13,5,0,0,0,78,0,12,1,0,2,33,0,0,0,0,9,0,0,0,0,0,0,2,11,29,0,84,0,47,1,0,1,0,0,0,0,7,0,0,0,2,0,66,7,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,157,10,111,251,2,0,0,0,0,0,0,0,0,2,0,0,0,7,0,4,0,0,3,3,0,0,0,0,0,0,1,1,0,1,1,0,4,0,0,11,12,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"E01004283",2317,636,38,0,0,0,0,0,11,9,0,1,0,0,1,0,7,0,0,2,0,17,0,2,0,0,0,22,0,0,3,0,6,0,0,1,0,0,0,0,6,13,0,53,0,21,0,0,2,0,0,0,0,0,0,0,0,2,0,32,11,9,25,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,30,19,1061,38,0,0,0,0,0,0,0,0,0,6,0,1,0,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,1,6,0,5,10,50,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,6
