"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00021553",111,15,7,2,1,2,0,2,0,0,0,8,0,4,0,4,13,1,0,0,1,0,0,0,0,0,0,5,5,7,1,5,0,0,1,0,0,11,0,0,0,0,1,0,1,2,2,2,1,0,1,6,0,0,4,1,0,1,10,4,0,3,1,0,0,6,6,5,0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,3,0,13,7,5,0,2,6,2,1,1,2,18,16,13,3,0,2,2,0,14,3,0,0,2,1,11,11,0,0,12,1,0,0,1,11,0,5,1,0,0,5
"E00021554",162,24,18,0,1,10,2,2,0,0,3,6,0,2,0,4,46,20,1,6,11,1,1,6,2,1,3,5,5,15,1,9,2,2,0,0,1,28,3,1,0,2,4,0,4,0,0,2,1,1,0,19,0,1,11,4,0,3,24,17,1,7,1,6,2,7,7,4,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,0,7,6,4,0,2,1,0,1,0,0,9,7,4,3,0,2,2,0,5,1,0,0,0,1,4,3,0,1,15,2,0,1,1,13,1,1,5,0,0,6
"E00021555",170,20,11,1,3,1,1,1,0,0,4,9,0,3,0,6,31,13,0,0,13,0,0,0,0,0,0,2,2,16,4,9,0,1,0,0,2,30,1,0,0,1,4,0,4,0,0,4,2,2,0,21,0,1,12,6,0,2,14,12,2,4,2,4,0,2,2,12,0,0,2,0,0,0,2,0,2,2,0,0,8,0,0,8,0,17,12,7,0,5,5,0,4,1,0,14,11,8,3,0,3,3,0,9,0,0,0,0,0,9,8,0,1,23,0,0,0,0,23,0,2,8,1,3,9
"E00021556",213,25,21,0,0,6,9,2,1,1,2,4,0,4,0,0,93,34,1,3,29,0,1,4,2,1,1,7,7,48,7,31,1,3,0,2,4,47,5,0,1,4,0,0,0,1,1,5,2,3,0,36,0,1,20,9,0,6,21,15,5,5,3,0,2,6,6,6,0,0,3,0,0,0,3,0,1,0,1,0,2,0,0,2,0,3,1,0,0,1,2,2,0,0,0,9,8,7,1,0,1,1,0,2,0,0,0,0,0,2,0,0,2,7,0,0,0,0,7,0,0,0,0,0,7
"E00021557",243,25,19,2,0,11,6,0,0,0,0,6,0,3,0,3,93,30,0,9,21,0,0,11,9,0,2,10,10,42,4,24,6,1,0,2,5,72,9,2,2,5,2,0,2,4,4,9,8,1,0,48,0,1,31,10,0,6,22,14,3,6,4,1,0,8,8,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,5,2,1,1,0,3,2,1,0,0,4,3,1,1,1,1,1,0,6,4,0,2,0,2,2,2,0,0,13,0,0,0,0,13,0,2,1,0,1,9
"E00021559",166,17,12,0,4,7,0,0,0,0,1,5,0,1,0,4,42,9,0,1,8,0,0,6,4,0,2,6,6,21,3,10,3,1,1,0,3,35,2,1,0,1,2,0,2,0,0,11,8,2,1,20,0,1,7,8,0,4,19,14,1,6,1,4,2,5,5,9,0,0,3,0,0,3,0,0,4,4,0,0,2,0,0,2,0,11,7,5,1,1,4,2,2,0,0,8,6,5,0,1,2,1,1,12,4,3,0,1,0,8,8,0,0,13,0,0,0,0,13,2,1,2,0,3,5
"E00021560",176,13,10,0,0,2,3,0,0,1,4,3,0,1,0,2,42,5,1,0,4,0,0,8,4,1,3,14,14,15,1,6,1,0,1,0,6,22,3,0,1,2,4,0,4,1,1,2,2,0,0,12,0,0,5,4,0,3,15,11,3,1,2,5,0,4,4,12,0,0,4,1,1,0,2,0,6,4,2,0,2,0,0,2,0,22,18,9,0,9,4,1,2,1,0,17,12,11,1,0,5,4,1,12,2,0,0,1,1,10,10,0,0,21,1,0,0,1,20,4,2,7,1,1,5
"E00021561",165,19,11,1,1,2,2,4,1,0,0,8,0,3,0,5,36,6,0,0,6,0,0,5,4,0,1,5,5,20,3,9,0,0,2,0,6,30,4,0,0,4,3,1,2,3,3,8,7,1,0,12,0,0,4,5,0,3,13,12,4,3,0,4,1,1,1,17,0,0,0,0,0,0,0,0,3,1,2,0,14,1,0,12,1,13,6,4,0,2,7,2,3,0,2,18,17,15,1,1,1,1,0,2,1,0,0,0,1,1,1,0,0,17,0,0,0,0,17,0,3,0,0,0,14
"E00021562",185,18,15,2,2,6,2,0,1,0,2,3,0,2,0,1,52,6,2,0,3,1,0,11,9,0,2,16,16,19,3,8,1,0,0,0,7,27,2,2,0,0,1,0,1,0,0,13,11,2,0,11,0,0,3,4,0,4,22,17,4,2,5,4,2,5,5,12,0,0,1,0,1,0,0,0,6,5,1,0,5,0,0,3,2,14,13,6,0,7,1,1,0,0,0,20,16,13,1,2,4,4,0,4,0,0,0,0,0,4,4,0,0,16,1,0,1,0,15,1,3,2,0,0,9
"E00021563",153,15,11,1,1,5,1,1,0,1,1,4,0,3,0,1,34,8,1,2,4,1,0,5,2,0,3,5,5,16,6,2,1,1,1,2,3,31,3,1,1,1,1,0,1,0,0,9,7,2,0,18,0,0,9,6,0,3,14,14,3,2,3,5,1,0,0,9,1,1,0,0,0,0,0,0,2,2,0,0,6,1,0,5,0,6,1,1,0,0,5,1,2,2,0,21,13,12,1,0,8,6,2,4,1,0,0,1,0,3,3,0,0,19,0,0,0,0,19,1,1,5,1,2,9
"E00021564",118,9,7,0,0,0,1,1,0,0,5,2,0,1,1,0,14,0,0,0,0,0,0,3,1,0,2,3,3,8,0,4,1,3,0,0,0,13,1,1,0,0,4,0,4,0,0,2,0,2,0,6,0,0,3,2,0,1,14,9,1,3,2,2,1,5,5,7,0,0,2,0,0,0,2,0,1,1,0,0,4,0,0,4,0,11,8,4,0,4,3,1,0,0,2,14,12,12,0,0,2,2,0,13,3,1,1,1,0,10,10,0,0,23,1,0,1,0,22,0,0,1,1,2,18
"E00021565",78,4,3,1,0,2,0,0,0,0,0,1,0,1,0,0,10,1,0,0,1,0,0,2,0,0,2,4,4,3,1,1,1,0,0,0,0,10,2,1,0,1,1,0,1,0,0,3,1,2,0,4,0,0,2,1,0,1,14,13,1,5,5,2,0,1,1,6,0,0,3,0,1,1,1,0,0,0,0,0,3,1,0,2,0,3,1,1,0,0,2,2,0,0,0,12,11,8,1,2,1,1,0,3,0,0,0,0,0,3,3,0,0,16,1,0,0,1,15,0,6,2,0,1,6
"E00021566",192,19,10,0,2,5,1,1,0,1,0,9,0,7,0,2,45,8,1,2,5,0,0,5,2,1,2,14,14,18,1,7,1,4,0,1,4,40,7,3,0,4,2,0,2,2,2,9,7,2,0,20,0,1,10,7,0,2,23,14,3,4,0,7,0,9,9,13,0,0,4,0,0,2,2,0,2,1,1,0,7,0,0,7,0,19,14,9,0,5,5,2,1,0,2,10,7,7,0,0,3,3,0,2,1,0,0,0,1,1,1,0,0,21,1,0,0,1,20,0,5,3,1,1,10
"E00021567",193,18,12,1,3,4,0,0,0,1,3,6,0,1,0,5,65,15,2,2,10,0,1,5,4,0,1,18,18,27,7,5,4,3,1,1,6,38,4,0,0,4,5,1,4,2,2,14,12,2,0,13,0,1,4,6,0,2,19,11,3,3,2,3,0,8,8,10,0,0,2,0,0,2,0,0,2,1,1,0,6,0,1,5,0,11,10,7,0,3,1,1,0,0,0,10,9,6,2,1,1,0,1,5,2,0,2,0,0,3,3,0,0,17,0,0,0,0,17,0,1,1,0,0,15
"E00021569",173,16,11,1,1,8,0,1,0,0,0,5,0,1,0,4,42,10,1,3,6,0,0,2,1,1,0,5,5,25,4,14,3,1,1,0,2,43,8,1,5,2,2,0,2,2,2,10,10,0,0,21,0,0,7,10,0,4,23,15,6,1,1,6,1,8,8,11,1,1,0,0,0,0,0,0,2,1,0,1,8,0,1,7,0,8,2,1,0,1,6,2,3,1,0,15,13,12,1,0,2,2,0,1,0,0,0,0,0,1,1,0,0,14,0,0,0,0,14,3,1,5,0,0,5
"E00021572",172,12,8,0,1,6,0,0,0,0,1,4,0,4,0,0,26,4,1,0,3,0,0,3,1,0,2,2,2,17,2,8,1,0,0,0,6,27,0,0,0,0,7,0,7,0,0,15,10,2,3,5,0,1,2,1,0,1,24,20,6,6,5,1,2,4,4,17,0,0,0,0,0,0,0,0,3,2,1,0,14,2,0,8,4,6,5,3,0,2,1,0,0,1,0,27,19,17,2,0,8,7,1,7,0,0,0,0,0,7,7,0,0,26,1,0,1,0,25,1,2,1,2,0,19
"E00021574",118,11,6,0,0,3,0,1,0,0,2,5,0,2,0,3,15,3,0,2,1,0,0,4,0,0,4,4,4,4,0,2,0,1,0,0,1,19,2,0,2,0,1,0,1,0,0,12,9,2,1,4,0,0,1,2,0,1,10,8,0,1,4,1,2,2,2,10,0,0,1,0,0,0,1,0,1,1,0,0,8,1,0,7,0,11,7,4,0,3,4,0,0,2,2,15,12,10,0,2,3,3,0,8,1,1,0,0,0,7,7,0,0,19,2,1,1,0,17,0,0,1,0,1,15
"E00021577",108,7,5,0,1,2,0,0,0,0,2,2,0,1,0,1,18,2,0,0,2,0,0,3,0,0,3,5,5,8,0,7,0,1,0,0,0,11,0,0,0,0,4,0,4,0,0,5,4,1,0,2,0,0,0,1,0,1,17,14,4,5,3,2,0,3,3,6,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,4,0,16,10,7,0,3,6,1,1,4,0,8,6,5,1,0,2,2,0,5,1,0,1,0,0,4,4,0,0,20,1,0,0,1,19,1,5,3,0,2,8
"E00021579",128,9,6,0,0,3,0,1,0,1,1,3,0,1,0,2,23,4,0,2,2,0,0,6,5,0,1,5,5,8,0,4,0,1,0,0,3,18,3,2,0,1,2,0,2,1,1,4,4,0,0,8,0,0,4,4,0,0,12,6,0,3,0,3,0,6,6,8,1,1,0,0,0,0,0,0,1,1,0,0,6,0,0,6,0,14,7,1,0,6,7,1,4,1,1,16,13,12,1,0,3,3,0,9,0,0,0,0,0,9,9,0,0,19,0,0,0,0,19,1,5,3,0,0,10
"E00021580",118,6,4,0,1,0,0,0,0,2,1,2,0,1,0,1,15,2,0,1,1,0,0,1,0,0,1,8,8,4,0,3,0,0,0,0,1,12,1,1,0,0,1,0,1,0,0,6,6,0,0,4,0,0,0,1,0,3,17,12,2,3,2,5,0,5,5,11,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,10,0,13,9,6,0,3,4,1,1,1,1,20,17,16,0,1,3,3,0,9,0,0,0,0,0,9,9,0,0,15,0,0,0,0,15,0,3,4,0,0,8
"E00021582",122,10,6,0,0,1,1,1,0,1,2,4,0,4,0,0,19,3,0,0,3,0,0,1,1,0,0,6,6,9,0,6,2,1,0,0,0,19,2,0,0,2,3,0,3,0,0,7,5,1,1,7,0,0,2,4,0,1,13,10,5,1,2,2,0,3,3,13,1,1,1,0,0,0,1,0,4,3,0,1,7,2,0,5,0,12,11,7,0,4,1,0,1,0,0,11,10,9,1,0,1,1,0,9,1,0,0,1,0,8,8,0,0,16,1,0,1,0,15,4,1,3,0,3,4
"E00021583",137,11,7,0,2,0,1,0,0,1,3,4,0,2,0,2,20,7,0,0,7,0,0,0,0,0,0,5,5,8,2,1,2,1,0,0,2,15,2,0,0,2,2,0,2,0,0,2,2,0,0,9,0,0,5,3,0,1,13,8,2,4,0,2,0,5,5,16,0,0,1,0,0,1,0,0,3,2,0,1,12,1,1,10,0,10,5,4,0,1,5,1,2,2,0,25,16,16,0,0,9,8,1,9,4,0,3,1,0,5,5,0,0,18,0,0,0,0,18,0,4,3,0,1,10
"E00021584",124,8,5,0,0,3,0,0,0,1,1,3,0,1,1,1,31,6,1,1,4,0,0,3,1,0,2,12,12,10,2,5,1,0,0,0,2,16,2,1,0,1,0,0,0,0,0,2,1,1,0,12,0,0,8,2,0,2,23,19,2,5,2,8,2,4,4,6,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,2,0,9,6,4,0,2,3,0,1,2,0,10,6,5,0,1,4,4,0,9,1,0,0,0,1,8,8,0,0,12,0,0,0,0,12,2,3,1,0,1,5
"E00021585",180,12,7,1,0,2,1,0,0,1,2,5,0,2,0,3,21,4,0,0,4,0,0,2,2,0,0,9,9,6,0,1,0,1,0,0,4,28,4,3,0,1,6,0,6,1,1,5,1,2,2,12,0,0,2,2,0,8,19,16,5,2,2,6,1,3,3,16,1,1,1,0,0,0,1,0,4,4,0,0,10,1,0,9,0,18,18,10,0,8,0,0,0,0,0,27,20,16,4,0,7,7,0,17,3,1,1,0,1,14,14,0,0,22,3,0,2,1,19,1,2,7,0,0,9
"E00021586",163,5,4,0,0,1,0,0,0,0,3,1,0,0,0,1,21,3,1,0,2,0,0,3,0,0,3,11,11,4,1,1,0,1,0,0,1,17,6,3,0,3,0,0,0,0,0,3,3,0,0,8,0,0,3,3,0,2,23,15,2,3,3,6,1,8,8,12,0,0,0,0,0,0,0,0,2,2,0,0,10,1,0,9,0,15,11,8,0,3,4,0,1,1,2,25,17,16,0,1,8,8,0,11,2,1,0,0,1,9,9,0,0,34,2,0,2,0,32,1,3,6,2,2,18
"E00021587",139,11,7,0,1,0,2,0,0,0,4,4,0,2,0,2,21,7,2,0,5,0,0,1,0,0,1,5,5,8,2,3,0,0,0,1,2,5,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,18,16,2,5,5,2,2,2,2,13,0,0,2,0,0,0,2,0,2,2,0,0,9,2,0,6,1,24,17,10,0,7,7,4,0,1,2,15,14,10,1,3,1,1,0,11,3,1,1,1,0,8,7,0,1,21,0,0,0,0,21,2,3,2,0,2,12
"E00021588",106,7,5,1,1,1,0,1,0,0,1,2,0,0,0,2,11,1,0,0,1,0,0,5,1,0,4,2,2,3,1,1,0,1,0,0,0,14,1,0,0,1,1,0,1,0,0,6,5,0,1,6,0,0,1,4,0,1,12,9,3,2,2,1,1,3,3,11,0,0,1,0,0,0,1,0,2,1,1,0,8,0,1,7,0,7,4,2,0,2,3,1,1,0,1,10,5,4,1,0,5,5,0,13,0,0,0,0,0,13,13,0,0,21,1,0,1,0,20,2,6,2,0,2,8
"E00021590",115,4,1,1,0,0,0,0,0,0,0,3,0,1,0,2,15,2,0,0,2,0,0,2,0,1,1,4,4,7,0,6,0,1,0,0,0,7,2,0,0,2,0,0,0,0,0,2,2,0,0,3,0,0,1,1,0,1,13,9,1,6,1,1,0,4,4,11,0,0,1,0,1,0,0,0,0,0,0,0,10,3,1,6,0,11,7,4,0,3,4,1,1,0,2,16,12,10,2,0,4,4,0,12,4,1,0,2,1,8,7,0,1,26,1,1,0,0,25,0,11,5,0,0,9
"E00021591",94,5,1,0,0,0,0,1,0,0,0,4,0,0,0,4,10,1,0,0,1,0,0,2,0,0,2,4,4,3,0,2,1,0,0,0,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,4,5,0,2,8,4,2,0,0,1,1,4,4,12,0,0,0,0,0,0,0,0,2,0,2,0,10,1,0,9,0,7,6,1,0,5,1,0,0,1,0,10,8,4,4,0,2,2,0,13,1,0,1,0,0,12,12,0,0,15,0,0,0,0,15,2,4,4,0,0,5
"E00021592",131,13,6,1,0,3,2,0,0,0,0,7,0,4,0,3,35,6,1,2,3,0,0,2,1,0,1,8,8,19,6,7,0,1,0,0,5,27,1,1,0,0,4,2,2,0,0,9,3,6,0,13,0,0,4,8,0,1,14,11,3,3,3,2,0,3,3,5,0,0,2,0,1,0,1,0,0,0,0,0,3,0,0,3,0,18,15,9,0,6,3,2,1,0,0,5,4,4,0,0,1,1,0,4,1,1,0,0,0,3,3,0,0,10,1,0,1,0,9,2,0,1,0,0,6
"E00021593",73,5,2,1,1,0,0,0,0,0,0,3,0,3,0,0,12,1,0,0,0,0,1,2,1,0,1,5,5,4,0,3,0,0,1,0,0,8,0,0,0,0,1,1,0,1,1,1,1,0,0,5,0,0,2,1,0,2,9,8,1,3,1,2,1,1,1,7,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,6,0,7,5,2,0,3,2,0,1,1,0,10,6,5,1,0,4,4,0,7,3,0,0,1,2,4,2,1,1,8,0,0,0,0,8,3,0,1,0,0,4
"E00021594",140,12,5,0,0,1,2,0,1,0,1,7,0,5,0,2,19,2,0,0,2,0,0,1,0,0,1,3,3,13,2,5,2,3,1,0,0,24,2,0,2,0,3,0,3,2,2,9,5,4,0,8,0,2,4,1,0,1,18,14,1,5,2,6,0,4,4,8,0,0,1,0,1,0,0,0,1,1,0,0,6,0,0,6,0,21,15,9,0,6,6,2,1,3,0,16,10,8,2,0,6,4,2,5,0,0,0,0,0,5,5,0,0,17,0,0,0,0,17,2,2,2,1,0,10
"E00021595",154,13,8,1,0,2,0,2,0,1,2,5,0,2,0,3,28,6,0,1,5,0,0,3,1,1,1,6,6,13,5,5,0,1,0,0,2,31,1,1,0,0,5,1,4,2,2,4,2,1,1,19,0,2,9,6,0,2,17,12,4,3,2,0,3,5,5,9,0,0,0,0,0,0,0,0,3,3,0,0,6,2,0,4,0,11,7,4,0,3,4,2,0,2,0,16,11,6,3,2,5,5,0,10,5,0,0,3,2,5,4,0,1,19,1,0,0,1,18,2,1,5,0,3,7
"E00021596",204,14,9,0,2,5,1,0,0,1,0,5,0,2,0,3,57,15,0,1,14,0,0,2,0,1,1,6,6,34,5,16,1,3,0,3,6,47,4,0,0,4,2,0,2,2,2,11,7,3,1,28,0,1,16,7,0,4,15,9,1,3,1,4,0,6,6,19,0,0,1,0,0,0,1,0,9,9,0,0,9,0,1,8,0,12,9,4,0,5,3,0,0,1,2,12,10,7,1,2,2,2,0,10,4,0,0,2,2,6,6,0,0,18,0,0,0,0,18,1,3,2,1,0,11
"E00021597",169,11,7,1,0,3,1,0,1,0,1,4,0,1,0,3,41,11,0,2,9,0,0,7,2,3,2,6,6,17,4,7,3,2,0,0,1,26,2,0,1,1,1,0,1,0,0,6,4,1,1,17,0,0,3,9,0,5,15,9,0,2,4,3,0,6,6,21,1,1,2,0,0,0,2,0,5,2,3,0,13,0,0,13,0,9,7,4,0,3,2,1,1,0,0,20,17,14,2,1,3,2,1,9,3,0,1,1,1,6,6,0,0,17,2,0,1,1,15,2,3,3,0,0,7
"E00021598",190,20,16,1,1,8,5,1,0,0,0,4,0,0,0,4,71,16,0,8,7,1,0,4,4,0,0,7,7,44,15,23,0,1,0,1,4,59,2,0,1,1,1,1,0,0,0,12,10,2,0,44,0,2,30,10,0,2,16,11,0,2,2,4,3,5,5,8,0,0,4,0,0,1,3,0,3,3,0,0,1,0,1,0,0,2,2,2,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,7,2,2,0,0,0,5,5,0,0,3,0,0,0,0,3,0,1,0,0,0,2
"E00021599",249,41,35,1,2,16,12,0,0,2,2,6,0,1,0,5,106,31,5,3,23,0,0,9,8,0,1,7,7,59,17,28,1,1,1,6,5,57,3,1,0,2,3,0,3,1,1,14,7,7,0,36,0,0,24,8,0,4,20,15,2,9,1,1,2,5,5,5,0,0,2,0,0,0,2,0,1,1,0,0,2,0,0,1,1,5,4,2,0,2,1,1,0,0,0,8,8,4,2,2,0,0,0,4,3,0,0,1,2,1,1,0,0,3,0,0,0,0,3,0,1,0,1,0,1
"E00021600",216,31,29,2,2,14,9,0,0,1,1,2,0,1,0,1,79,16,1,0,14,0,1,4,4,0,0,8,8,51,13,25,4,1,0,1,7,57,2,0,1,1,1,0,1,2,2,13,12,1,0,39,0,2,24,12,0,1,30,19,4,8,2,5,0,11,11,6,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,3,1,3,2,2,0,0,1,1,0,0,0,6,4,2,2,0,2,1,1,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,1,1,1,0,0,0
"E00021601",160,32,28,5,1,13,7,0,0,0,2,4,0,3,0,1,49,9,0,2,7,0,0,2,2,0,0,5,5,33,10,12,1,0,2,1,7,52,5,3,0,2,0,0,0,0,0,10,5,3,2,37,0,2,23,11,0,1,12,10,0,8,0,2,0,2,2,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,6,5,0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,0,0,1
"E00021602",235,30,22,0,4,7,8,0,0,1,2,8,0,3,0,5,86,27,1,2,24,0,0,4,2,0,2,9,9,46,15,23,1,2,0,1,4,60,6,1,1,4,1,0,1,1,1,7,4,3,0,45,1,0,27,11,0,6,22,20,6,10,0,4,0,2,2,6,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,4,1,6,3,1,0,2,3,2,0,1,0,9,8,7,0,1,1,0,1,3,1,0,0,1,0,2,1,0,1,13,0,0,0,0,13,2,1,4,0,0,6
"E00021603",147,30,24,3,1,11,8,0,0,0,1,6,0,2,0,4,52,7,1,2,3,0,1,3,2,1,0,2,2,40,14,19,1,0,0,1,5,45,3,0,1,2,0,0,0,0,0,9,8,1,0,33,0,0,23,8,0,2,8,8,0,6,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,1,1,0,0,2,0,1,1,0,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021604",184,22,14,2,2,2,2,1,0,0,5,8,0,2,0,6,42,10,1,1,7,0,1,5,2,0,3,7,7,20,2,7,3,0,0,0,8,35,5,1,0,4,2,0,2,0,0,7,3,4,0,21,1,1,11,7,0,1,28,18,1,6,5,4,2,10,10,10,0,0,3,0,1,2,0,0,2,1,0,1,5,0,3,2,0,15,8,4,1,3,7,4,0,2,1,12,9,9,0,0,3,2,1,7,3,1,1,0,1,4,4,0,0,13,0,0,0,0,13,1,5,1,0,0,6
"E00021605",210,27,21,2,3,8,3,1,1,1,2,6,0,0,0,6,89,17,0,1,15,1,0,8,5,0,3,9,9,55,20,23,6,0,1,1,4,53,2,1,1,0,2,2,0,0,0,8,7,1,0,41,0,0,24,13,0,4,20,17,5,10,0,2,0,3,3,5,0,0,0,0,0,0,0,0,2,2,0,0,3,0,1,2,0,4,2,0,0,2,2,1,0,0,1,8,4,2,1,1,4,4,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,2
"E00021606",198,53,45,4,9,14,14,1,0,2,1,8,0,3,0,5,66,14,0,1,12,0,1,2,2,0,0,3,3,47,24,18,1,0,0,2,2,55,1,1,0,0,1,0,1,1,1,10,7,3,0,42,0,0,33,6,0,3,12,10,2,3,2,3,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,1,0,0,1,1,0,0,1,0,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,0,0,1,2
"E00021607",83,8,4,0,0,3,0,1,0,0,0,4,0,3,0,1,13,1,0,0,1,0,0,2,0,1,1,2,2,8,6,1,0,0,0,0,1,12,1,0,0,1,0,0,0,2,2,3,3,0,0,6,0,0,5,1,0,0,8,5,2,1,0,2,0,3,3,4,0,0,1,0,0,0,1,0,1,1,0,0,2,0,1,1,0,4,2,1,0,1,2,1,0,1,0,9,7,7,0,0,2,2,0,10,1,0,0,1,0,9,8,0,1,15,1,0,0,1,14,1,4,4,0,0,5
"E00021608",162,21,15,1,2,5,3,0,0,1,3,6,0,2,0,4,60,14,1,1,11,1,0,5,4,1,0,12,12,29,9,11,4,0,0,0,5,33,2,1,0,1,1,0,1,0,0,7,4,1,2,23,0,1,14,5,0,3,20,15,6,4,2,1,2,5,5,8,0,0,0,0,0,0,0,0,4,4,0,0,4,1,1,1,1,5,2,1,0,1,3,2,0,1,0,4,3,3,0,0,1,1,0,4,0,0,0,0,0,4,4,0,0,7,1,0,1,0,6,0,1,1,0,1,3
"E00021610",179,32,23,0,2,9,4,0,0,1,7,9,1,5,0,3,66,15,1,3,11,0,0,2,1,0,1,5,5,44,16,17,2,3,0,4,2,30,1,0,0,1,3,0,3,0,0,3,3,0,0,23,0,0,15,5,0,3,18,14,3,3,6,2,0,4,4,11,0,0,2,0,1,1,0,0,3,3,0,0,6,0,0,5,1,6,3,2,0,1,3,0,2,1,0,4,4,3,1,0,0,0,0,5,0,0,0,0,0,5,5,0,0,7,0,0,0,0,7,0,1,1,0,0,5
"E00021611",223,42,36,8,2,15,9,0,0,1,1,6,0,1,0,5,70,13,3,1,9,0,0,7,4,2,1,10,10,40,16,18,2,1,0,1,2,56,3,2,0,1,4,0,4,0,0,11,6,4,1,38,0,0,26,8,0,4,14,11,2,3,2,4,0,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,9,8,6,0,2,1,1,0,0,0,10,9,8,1,0,1,1,0,8,3,0,1,2,0,5,5,0,0,10,0,0,0,0,10,2,1,2,0,0,5
"E00021612",167,42,37,1,2,18,11,0,0,0,5,5,0,3,0,2,62,10,1,1,7,0,1,6,5,1,0,2,2,44,19,17,1,0,0,1,6,42,1,0,0,1,0,0,0,2,2,6,4,1,1,33,0,0,22,8,0,3,9,8,1,3,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,7,2,2,0,0,5,3,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"E00021613",165,28,24,3,3,11,7,0,0,0,0,4,0,1,0,3,60,15,1,1,11,1,1,6,4,0,2,4,4,35,10,16,2,0,0,3,4,63,6,0,2,4,0,0,0,0,0,8,8,0,0,49,0,3,31,11,0,4,9,8,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
