"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E01004302",730,49,26,1,1,8,5,4,0,2,5,23,0,13,0,10,150,44,4,10,27,0,3,22,6,1,15,30,30,54,6,29,6,5,2,1,5,117,9,2,2,5,7,2,5,8,8,15,12,3,0,78,0,2,38,22,0,16,77,62,14,18,11,17,2,15,15,60,2,2,1,0,1,0,0,0,4,3,1,0,53,7,2,42,2,46,37,17,1,19,9,1,2,3,3,93,73,63,5,5,20,17,3,41,13,1,5,4,3,28,24,3,1,97,4,0,3,1,93,8,8,14,4,3,56
"E01004303",1068,152,104,5,6,50,15,4,4,4,16,48,0,18,3,27,273,67,2,9,54,0,2,37,15,7,15,34,34,135,33,69,6,9,0,4,14,199,16,6,0,10,10,2,8,10,10,31,17,12,2,132,0,2,73,40,0,17,92,61,7,21,7,22,4,31,31,68,0,0,11,0,3,0,7,1,13,9,4,0,44,4,3,36,1,67,44,25,0,19,23,11,5,7,0,96,69,56,9,4,27,24,3,38,16,0,1,10,5,22,18,0,4,83,6,2,0,4,77,3,14,14,3,6,37
"E01004304",672,61,38,0,7,6,9,1,0,4,11,23,0,14,2,7,134,29,3,2,22,1,1,20,13,0,7,29,29,56,8,18,3,5,4,1,17,107,7,1,1,5,14,4,10,3,3,22,14,8,0,61,0,1,36,14,0,10,65,54,8,11,12,16,7,11,11,62,0,0,9,0,1,3,5,0,14,11,3,0,39,2,0,36,1,42,27,19,0,8,15,4,6,2,3,70,52,45,2,5,18,17,1,40,11,1,3,5,2,29,26,0,3,91,2,0,0,2,89,7,11,18,2,2,49
"E01004305",715,60,32,1,1,15,3,2,0,0,10,28,0,10,0,18,115,12,1,0,11,0,0,10,1,1,8,28,28,65,15,25,2,3,1,2,17,104,13,7,2,4,5,1,4,3,3,22,18,3,1,61,0,1,27,21,0,12,82,59,9,16,11,20,3,23,23,69,0,0,10,2,0,1,5,2,9,7,2,0,50,3,2,38,7,50,38,22,0,16,12,4,1,4,3,88,64,53,7,4,24,21,3,38,14,0,4,5,5,24,24,0,0,109,8,1,6,1,101,5,15,22,0,8,51
"E01004306",967,124,89,9,7,42,18,2,0,1,10,35,0,22,1,12,251,48,5,8,32,0,3,27,18,5,4,27,27,149,33,64,18,1,0,3,30,251,16,6,3,7,9,1,8,3,3,99,73,25,1,124,0,3,57,51,0,13,91,68,19,20,10,14,5,23,23,49,1,1,5,0,2,1,2,0,4,3,1,0,39,6,4,27,2,35,21,16,1,4,14,7,5,2,0,64,55,48,6,1,9,9,0,24,4,0,1,2,1,20,18,0,2,78,1,0,0,1,77,6,3,15,0,2,51
"E01004307",1367,229,172,11,10,78,49,5,1,2,16,57,0,28,0,29,421,83,14,6,60,1,2,24,15,4,5,44,44,270,96,112,18,4,1,4,35,389,16,3,6,7,10,4,6,1,1,101,74,23,4,261,0,2,176,66,0,17,129,89,16,36,13,24,0,40,40,28,2,2,8,1,0,0,7,0,3,2,1,0,15,1,1,12,1,37,16,7,2,7,21,6,9,5,1,51,41,29,11,1,10,8,2,17,10,2,5,3,0,7,7,0,0,66,3,0,2,1,63,8,8,4,0,3,40
"E01004308",678,54,31,0,2,17,3,1,0,0,8,23,0,5,3,15,146,32,6,1,23,0,2,21,9,5,7,21,21,72,14,21,8,1,1,1,26,174,15,2,7,6,9,1,8,2,2,58,49,8,1,90,2,1,23,52,0,12,72,55,8,18,9,15,5,17,17,37,1,1,6,1,0,0,5,0,7,6,1,0,23,3,0,20,0,41,30,19,0,11,11,3,7,0,1,74,63,57,4,2,11,11,0,19,4,0,1,1,2,15,14,0,1,61,1,0,0,1,60,0,2,10,1,3,44
"E01004309",1137,85,56,5,1,27,9,0,0,0,14,29,0,15,0,14,227,44,1,9,33,0,1,21,5,4,12,40,40,122,19,47,11,5,1,0,39,250,19,4,4,11,19,4,15,3,3,75,54,19,2,134,0,6,68,37,0,23,103,76,21,24,16,12,3,27,27,81,4,4,11,0,4,2,5,0,5,4,1,0,61,8,2,50,1,75,50,30,0,20,25,11,8,3,3,130,114,105,6,3,16,14,2,36,12,2,4,4,2,24,21,0,3,150,2,0,0,2,148,2,19,22,2,3,100
"E01004310",949,93,60,4,4,25,12,4,0,0,11,33,0,12,0,21,232,44,6,2,33,0,3,28,17,3,8,30,30,130,32,59,4,5,1,3,26,198,4,0,2,2,11,3,8,2,2,70,47,18,5,111,0,3,55,42,0,11,111,80,16,32,9,21,2,31,31,59,0,0,4,1,2,0,1,0,9,6,2,1,46,5,1,39,1,49,26,17,1,8,23,12,8,2,1,84,65,61,2,2,19,18,1,31,9,1,1,6,1,22,21,0,1,92,2,0,1,1,90,4,9,7,6,3,61
"E01004311",651,57,30,0,4,10,10,0,1,0,5,27,0,6,0,21,144,18,1,2,13,0,2,17,6,5,6,30,30,79,8,21,14,3,1,2,30,133,3,1,2,0,5,0,5,2,2,68,36,30,2,55,0,1,17,28,0,9,57,46,10,11,9,15,1,11,11,46,0,0,5,0,3,1,1,0,11,7,4,0,30,1,1,27,1,55,31,11,0,20,24,3,15,4,2,58,47,35,7,5,11,9,2,33,8,1,2,3,2,25,22,0,3,68,0,0,0,0,68,8,9,11,0,3,37
"E01004312",680,37,23,0,3,10,1,0,0,0,9,14,0,5,1,8,138,29,0,6,21,0,2,10,4,1,5,29,29,70,8,33,9,1,0,1,18,119,5,2,2,1,19,13,6,1,1,45,28,15,2,49,0,2,17,26,0,4,78,62,14,8,19,19,2,16,16,45,0,0,7,0,2,2,3,0,6,4,2,0,32,7,1,24,0,46,26,15,0,11,20,7,8,2,3,95,67,59,6,2,28,28,0,30,5,2,0,3,0,25,22,0,3,92,1,0,1,0,91,5,15,17,1,6,47
"E01004313",933,83,63,3,5,26,7,3,0,3,16,20,0,10,0,10,219,54,7,6,38,1,2,24,7,3,14,43,43,98,17,41,8,1,1,1,29,227,19,4,9,6,6,1,5,4,4,90,65,22,3,108,0,0,45,47,0,16,91,68,7,18,14,23,6,23,23,65,0,0,11,1,5,0,5,0,13,10,3,0,41,4,1,35,1,56,40,24,1,15,16,5,10,1,0,55,41,35,2,4,14,13,1,33,7,1,3,3,0,26,23,0,3,104,6,0,2,4,98,8,18,12,4,3,53
"E01004314",670,103,55,3,9,25,5,0,0,0,13,48,0,17,1,30,217,27,2,5,15,1,4,23,13,5,5,38,38,129,29,27,16,3,5,1,48,205,10,3,6,1,2,2,0,1,1,114,81,33,0,78,0,5,26,43,0,4,34,26,2,10,4,8,2,8,8,37,1,1,13,0,2,1,9,1,9,9,0,0,14,1,0,8,5,19,10,3,0,7,9,3,5,1,0,22,21,17,3,1,1,1,0,11,4,1,1,1,1,7,6,0,1,22,1,0,1,0,21,1,3,3,0,4,10
"E01004315",887,83,52,1,7,22,8,2,0,2,10,31,0,11,0,20,221,39,2,3,31,0,3,22,14,2,6,40,40,120,26,39,16,7,0,3,29,213,8,1,3,4,8,3,5,0,0,89,65,22,2,108,1,3,41,56,0,7,69,51,11,11,13,14,2,18,18,45,3,3,9,1,0,3,4,1,8,3,3,2,25,4,3,15,3,69,38,25,0,13,31,7,16,6,2,67,55,44,7,4,12,10,2,29,8,2,0,3,3,21,18,1,2,91,4,0,3,1,87,9,12,17,2,5,42
"E01004316",565,48,28,1,2,15,3,0,0,1,6,20,0,8,0,12,148,23,2,5,14,0,2,24,12,5,7,23,23,78,10,24,7,5,1,1,30,154,7,3,2,2,7,2,5,2,2,75,52,20,3,63,0,1,26,27,0,9,38,28,2,7,8,7,4,10,10,28,2,2,2,0,0,1,1,0,6,4,0,2,18,5,1,12,0,30,16,6,0,10,14,2,6,4,2,45,38,29,6,3,7,6,1,24,10,0,1,6,3,14,10,0,4,50,4,0,2,2,46,6,4,6,2,5,23
"E01004317",1702,223,148,6,23,67,21,1,0,1,29,75,1,25,1,48,546,126,9,10,95,3,9,40,27,6,7,71,71,309,73,114,33,4,4,2,79,494,20,4,5,11,19,3,16,5,5,177,116,53,8,273,2,4,117,120,0,30,132,103,14,29,16,34,10,29,29,65,3,3,12,2,1,1,7,1,8,6,2,0,42,4,0,32,6,44,21,12,0,9,23,5,11,4,3,85,72,51,16,5,13,13,0,30,9,4,2,2,1,21,18,2,1,83,3,0,0,3,80,5,5,18,3,4,45
"E01004318",666,46,30,1,2,11,5,1,2,0,8,16,0,6,1,9,130,24,1,4,17,0,2,17,2,3,12,37,37,52,5,18,4,7,1,1,16,163,6,4,0,2,9,3,6,1,1,66,47,16,3,81,0,3,21,45,0,12,62,44,11,5,9,17,2,18,18,50,1,1,8,0,2,4,2,0,11,6,5,0,30,4,0,25,1,45,32,21,0,11,13,4,5,2,2,61,54,47,4,3,7,6,1,29,5,1,0,1,3,24,22,0,2,80,2,0,1,1,78,10,14,15,1,5,33
"E01004319",720,63,41,2,0,11,14,2,0,3,9,22,0,13,2,7,136,32,3,3,25,0,1,9,5,1,3,34,34,61,15,26,3,5,0,2,10,124,7,0,1,6,10,2,8,0,0,34,13,21,0,73,1,0,32,29,0,11,65,48,9,10,13,12,4,17,17,46,2,2,7,0,1,4,2,0,8,5,3,0,29,1,2,26,0,49,39,19,1,19,10,4,1,3,2,108,90,78,9,3,18,16,2,31,8,1,0,5,2,23,23,0,0,98,1,0,0,1,97,3,14,25,1,4,50
"E01004321",784,64,32,2,1,16,2,0,2,3,6,32,0,16,2,14,228,32,8,5,19,0,0,87,32,1,54,33,33,76,20,23,9,5,2,0,17,127,16,5,0,11,12,4,8,8,8,41,31,7,3,50,0,1,19,21,0,9,72,55,14,13,8,18,2,17,17,46,2,2,8,0,2,0,5,1,6,3,3,0,30,3,0,26,1,46,36,15,0,21,10,6,2,2,0,85,71,67,3,1,14,13,1,31,8,2,2,4,0,23,21,1,1,85,0,0,0,0,85,5,11,13,0,6,50
"E01004322",502,37,22,2,2,9,0,2,0,5,2,15,0,7,1,7,103,25,3,3,18,1,0,25,8,1,16,23,23,30,4,14,0,0,1,4,7,99,6,0,1,5,7,1,6,1,1,27,21,5,1,58,0,3,20,24,0,11,49,34,3,4,7,18,2,15,15,44,0,0,4,0,1,0,2,1,8,4,4,0,32,3,1,27,1,39,28,8,0,20,11,4,3,4,0,52,42,37,2,3,10,9,1,19,4,1,1,2,0,15,13,2,0,60,1,0,1,0,59,5,12,12,1,3,26
"E01004323",685,48,28,0,1,13,6,1,0,3,4,20,0,7,2,11,157,33,3,5,24,0,1,25,13,5,7,26,26,73,8,36,7,3,2,1,16,150,16,6,1,9,12,3,9,1,1,51,31,17,3,70,0,0,30,24,0,16,72,54,13,9,8,21,3,18,18,36,1,1,3,0,0,2,1,0,5,3,2,0,27,2,0,23,2,52,32,14,0,18,20,5,8,4,3,65,51,45,3,3,14,14,0,30,11,1,4,6,0,19,17,0,2,75,3,0,2,1,72,2,9,9,2,3,47
"E01004324",600,56,36,2,3,13,3,2,0,1,12,20,0,12,1,7,89,17,3,1,13,0,0,12,7,0,5,27,27,33,3,17,1,4,0,2,6,85,6,1,0,5,4,0,4,2,2,16,14,2,0,57,0,1,21,22,0,13,67,49,16,10,5,17,1,18,18,42,1,1,3,0,0,0,3,0,10,5,5,0,28,2,2,24,0,47,30,17,0,13,17,5,5,6,1,99,78,65,8,5,21,21,0,37,8,2,1,4,1,29,29,0,0,78,1,0,0,1,77,4,10,16,1,4,42
"E01004325",1564,188,133,2,11,78,21,2,0,5,14,55,0,34,0,21,509,121,9,23,84,2,3,39,30,0,9,56,56,293,75,155,22,2,2,0,37,441,22,10,5,7,7,0,7,2,2,90,66,22,2,320,1,7,178,105,0,29,122,96,14,30,19,28,5,26,26,44,1,1,3,0,0,2,1,0,5,2,3,0,35,2,5,27,1,52,36,18,0,18,16,3,10,3,0,95,75,61,11,3,20,15,5,25,11,2,3,5,1,14,13,0,1,88,2,0,0,2,86,6,16,9,2,2,51
"E01004326",694,53,28,0,6,8,3,3,0,1,7,25,0,10,0,15,182,39,2,5,32,0,0,27,6,3,18,29,29,87,9,39,8,7,1,1,22,128,10,4,0,6,7,1,6,2,2,44,24,17,3,65,0,3,27,23,0,12,66,50,9,10,9,18,4,16,16,39,0,0,7,0,2,0,5,0,2,2,0,0,30,3,1,23,3,36,25,12,0,13,11,2,8,1,0,76,61,46,10,5,15,15,0,22,7,0,2,3,2,15,15,0,0,92,0,0,0,0,92,5,7,6,0,3,71
"E01032764",830,82,52,1,5,19,8,4,0,2,13,30,0,10,1,19,263,45,3,13,28,0,1,46,18,3,25,48,48,124,20,50,13,7,2,4,28,183,16,6,2,8,4,2,2,9,9,60,45,14,1,94,0,6,34,39,0,15,76,57,14,14,11,12,6,19,19,39,2,2,4,0,2,0,2,0,7,3,4,0,26,3,2,19,2,51,28,12,1,15,23,11,8,4,0,51,32,26,4,2,19,15,4,25,10,2,2,3,3,15,15,0,0,60,3,0,2,1,57,7,6,7,1,4,32
"E01032765",784,76,50,0,4,24,6,2,0,4,10,26,0,11,0,15,201,39,3,11,24,0,1,46,30,6,10,24,24,92,24,38,5,0,0,3,22,165,16,3,1,12,7,0,7,7,7,31,21,7,3,104,0,5,33,48,1,17,87,64,8,22,9,18,7,23,23,39,0,0,15,0,3,6,6,0,6,3,3,0,18,1,2,14,1,59,43,25,1,17,16,3,6,2,5,67,49,39,5,5,18,13,5,29,7,2,3,1,1,22,20,0,2,61,6,0,4,2,55,5,12,7,0,5,26
"E01032766",799,101,82,6,3,34,21,2,1,1,14,19,0,8,0,11,263,64,6,14,39,1,4,30,19,1,10,23,23,146,42,66,6,3,1,0,28,217,13,5,4,4,9,1,8,4,4,41,25,14,2,150,0,3,84,47,0,16,70,50,5,13,7,21,4,20,20,24,2,2,3,0,0,0,2,1,6,5,0,1,13,3,0,10,0,21,14,7,0,7,7,2,2,2,1,47,39,29,9,1,8,8,0,17,2,0,2,0,0,15,13,0,2,39,0,0,0,0,39,1,1,5,0,2,30
"E01032767",1220,211,176,24,6,75,54,1,0,3,13,35,0,11,2,22,400,98,7,9,75,3,4,19,14,1,4,24,24,259,103,125,10,1,0,4,16,407,16,5,5,6,7,1,6,6,6,55,46,9,0,323,0,9,210,74,0,30,82,67,9,23,14,18,3,15,15,17,0,0,5,0,1,0,4,0,2,2,0,0,10,0,2,6,2,18,14,10,0,4,4,1,3,0,0,42,34,28,5,1,8,8,0,8,6,1,1,4,0,2,1,0,1,35,0,0,0,0,35,3,7,6,1,0,18
"E01032768",974,202,182,22,6,79,67,1,1,1,5,20,0,6,0,14,354,94,4,10,78,0,2,32,23,2,7,27,27,201,48,118,12,3,0,8,12,257,18,5,2,11,5,2,3,5,5,19,15,3,1,210,3,7,146,41,0,13,75,56,12,21,5,10,8,19,19,11,0,0,4,1,0,0,2,1,2,2,0,0,5,0,1,3,1,19,7,3,0,4,12,4,4,1,3,23,16,12,2,2,7,4,3,12,5,1,1,1,2,7,6,0,1,21,0,0,0,0,21,2,5,4,0,0,10
"E01032769",792,158,126,15,6,61,31,1,4,1,7,32,0,11,1,20,241,60,4,3,51,2,0,20,13,1,6,23,23,138,27,80,7,4,2,2,16,193,11,4,1,6,2,0,2,4,4,34,26,6,2,142,1,2,110,25,0,4,76,59,12,22,8,14,3,17,17,26,1,1,5,0,1,2,2,0,3,1,2,0,17,0,1,16,0,23,12,5,1,6,11,5,2,3,1,34,25,19,5,1,9,4,5,13,4,1,2,1,0,9,8,1,0,28,0,0,0,0,28,4,3,2,1,0,18
"E01032770",723,117,99,7,6,49,24,1,0,2,10,18,0,7,0,11,263,80,2,8,69,0,1,21,15,2,4,19,19,143,29,101,4,0,0,2,7,168,11,6,0,5,1,0,1,6,6,15,9,4,2,135,1,2,88,39,0,5,57,48,4,17,5,17,5,9,9,16,1,1,5,0,0,0,5,0,6,5,0,1,4,0,1,3,0,23,12,6,0,6,11,0,7,3,1,32,20,17,2,1,12,12,0,14,6,1,1,3,1,8,5,2,1,33,1,0,1,0,32,4,6,7,0,2,13
"E01032771",624,136,119,9,1,57,43,4,0,2,3,17,0,7,0,10,202,60,3,5,49,2,1,17,13,1,3,12,12,113,14,82,8,0,0,2,7,159,10,4,0,6,5,3,2,2,2,11,7,2,2,131,0,5,101,18,0,7,52,46,6,22,6,9,3,6,6,15,0,0,4,0,1,0,3,0,0,0,0,0,11,0,0,11,0,19,11,4,1,6,8,4,4,0,0,19,16,14,2,0,3,2,1,6,2,0,2,0,0,4,4,0,0,16,0,0,0,0,16,0,3,5,1,0,7
"E01032772",591,97,77,7,4,37,24,1,0,2,2,20,0,3,1,16,168,54,5,5,42,1,1,12,9,1,2,19,19,83,10,59,3,0,1,2,8,127,18,6,2,10,7,0,7,3,3,7,6,1,0,92,0,2,65,19,0,6,62,42,4,23,3,8,4,20,20,29,2,2,9,0,2,1,4,2,6,4,2,0,12,1,0,11,0,23,17,5,0,12,6,1,1,2,2,25,21,19,2,0,4,3,1,15,1,0,0,1,0,14,13,0,1,45,5,0,3,2,40,0,6,9,1,0,24
"E01032773",932,162,129,4,7,57,40,6,0,1,14,33,0,8,2,23,334,92,11,6,73,0,2,28,21,0,7,25,25,189,23,131,12,6,1,3,13,216,13,1,0,12,11,2,9,4,4,10,7,3,0,178,1,1,127,30,0,19,84,63,8,30,6,18,1,21,21,28,1,1,8,0,2,0,5,1,4,3,1,0,15,1,0,14,0,23,19,8,2,9,4,0,2,2,0,26,17,13,4,0,9,9,0,15,3,0,1,1,1,12,11,1,0,44,3,0,0,3,41,0,5,11,0,6,19
"E01032774",651,83,69,4,5,28,26,2,0,0,4,14,0,5,0,9,169,53,2,4,46,1,0,12,6,0,6,15,15,89,17,61,4,0,0,1,6,139,11,2,1,8,3,0,3,3,3,16,6,4,6,106,0,3,74,19,0,10,67,50,6,27,4,12,1,17,17,32,0,0,12,0,0,2,10,0,4,2,2,0,16,0,1,13,2,50,28,14,3,11,22,2,12,8,0,53,47,39,5,3,6,6,0,17,2,0,1,1,0,15,13,0,2,41,1,0,0,1,40,2,9,7,2,1,19
"E01032775",788,149,116,8,12,52,27,5,1,1,10,33,1,12,0,20,289,91,3,10,74,1,3,19,15,2,2,22,22,157,31,103,7,1,1,4,10,177,13,2,0,11,1,1,0,3,3,13,9,4,0,147,1,1,90,44,0,11,75,56,7,25,4,17,3,19,19,23,0,0,5,0,1,0,4,0,7,2,4,1,11,0,0,11,0,20,10,6,0,4,10,5,4,1,0,32,28,25,0,3,4,3,1,7,2,0,0,1,1,5,4,0,1,16,1,0,0,1,15,1,3,1,0,1,9
"E01032776",763,144,117,9,6,58,30,2,2,1,9,27,0,10,0,17,259,71,3,8,59,0,1,16,14,0,2,15,15,157,35,102,5,0,1,3,11,204,12,2,2,8,4,3,1,3,3,23,12,6,5,162,0,2,127,25,0,8,62,51,6,21,13,8,3,11,11,25,0,0,8,0,0,3,5,0,8,5,3,0,9,0,0,8,1,14,6,1,1,4,8,4,3,1,0,16,11,7,4,0,5,2,3,7,2,0,0,0,2,5,2,0,3,32,2,0,2,0,30,1,9,5,0,1,14
"E01032777",691,91,71,5,4,33,16,1,2,4,6,20,1,8,0,11,222,54,2,4,45,1,2,45,18,1,26,35,35,88,16,46,4,10,0,8,4,163,17,2,3,12,4,0,4,11,11,22,13,8,1,109,1,1,71,26,0,10,77,53,5,15,18,15,0,24,24,29,0,0,4,0,1,0,3,0,6,6,0,0,19,0,0,19,0,26,21,8,1,12,5,2,3,0,0,36,26,21,5,0,10,10,0,7,2,0,0,1,1,5,4,1,0,40,1,0,1,0,39,2,6,14,1,1,15
"E01032778",721,116,95,11,5,39,26,2,2,1,9,21,0,4,0,17,269,103,4,9,88,0,2,22,15,1,6,13,13,131,14,94,9,0,1,1,12,178,18,6,1,11,2,0,2,3,3,20,16,3,1,135,0,0,95,29,0,11,69,51,2,28,5,14,2,18,18,25,1,1,6,0,0,0,6,0,5,4,0,1,13,0,2,10,1,17,9,5,0,4,8,2,4,1,1,30,26,22,4,0,4,3,1,4,3,0,1,1,1,1,1,0,0,13,0,0,0,0,13,3,2,0,2,0,6
"E01032779",698,157,133,17,6,43,47,4,1,1,14,24,0,4,0,20,220,74,3,11,58,1,1,20,15,2,3,9,9,117,28,71,4,1,1,2,10,184,12,0,5,7,5,2,3,3,3,28,18,3,7,136,1,2,97,22,0,14,46,36,2,19,6,6,3,10,10,12,0,0,1,0,0,0,1,0,1,1,0,0,10,0,1,9,0,24,13,7,0,6,11,1,9,1,0,19,14,9,4,1,5,5,0,9,2,0,1,0,1,7,6,1,0,27,1,1,0,0,26,1,4,10,0,1,10
"E01032780",985,187,152,17,12,58,42,2,10,5,6,35,0,17,2,16,362,95,5,9,79,1,1,33,28,2,3,26,26,208,30,144,13,3,1,6,11,268,17,2,3,12,3,1,2,10,10,31,16,8,7,207,0,3,157,31,0,16,80,61,9,26,12,11,3,19,19,24,3,3,4,0,0,1,3,0,5,5,0,0,12,1,0,10,1,20,8,6,1,1,12,5,5,2,0,15,12,11,1,0,3,1,2,8,5,2,2,0,1,3,3,0,0,21,0,0,0,0,21,3,3,5,0,0,10
"E01032781",1108,223,191,15,11,88,58,2,5,3,9,32,0,7,0,25,362,115,7,10,98,0,0,28,21,1,6,18,18,201,35,122,16,1,0,10,17,280,15,3,0,12,8,1,7,6,6,30,20,5,5,221,0,4,143,52,0,22,105,76,4,41,7,19,5,29,29,23,0,0,6,0,1,0,5,0,5,2,1,2,12,0,3,8,1,29,21,13,1,7,8,1,5,1,1,31,25,16,7,2,6,6,0,15,8,2,1,4,1,7,5,1,1,40,5,0,0,5,35,4,7,3,0,3,18
"E01032782",817,138,103,7,4,41,38,0,5,0,8,35,0,8,1,26,231,64,5,3,56,0,0,24,16,1,7,19,19,124,19,88,7,0,1,1,8,211,6,0,2,4,2,2,0,1,1,26,18,5,3,176,0,2,133,27,0,14,75,59,5,30,8,11,5,16,16,20,1,1,6,0,1,0,4,1,3,2,0,1,10,0,0,8,2,35,21,12,3,6,14,10,1,1,2,43,37,31,3,3,6,6,0,17,2,0,0,2,0,15,14,0,1,47,2,1,1,0,45,7,11,8,2,0,17
"E01032783",865,113,86,4,4,37,24,7,0,1,9,27,0,9,2,16,273,101,1,11,88,0,1,19,15,2,2,34,34,119,20,71,6,2,2,0,18,185,18,5,0,13,5,1,4,5,5,27,14,8,5,130,0,5,59,43,0,23,97,77,11,30,11,18,7,20,20,37,1,1,6,0,1,1,4,0,8,5,3,0,22,2,1,18,1,40,23,12,0,11,17,6,4,4,3,49,36,31,4,1,13,11,2,22,6,0,3,1,2,16,13,0,3,49,3,0,2,1,46,5,6,9,1,2,23
"E01032784",896,76,53,1,7,25,9,2,0,1,8,23,0,12,1,10,286,75,6,8,60,0,1,35,23,3,9,53,53,123,23,52,12,3,1,2,30,217,15,6,0,9,14,3,11,1,1,69,43,23,3,118,0,3,46,53,0,16,85,63,12,21,15,10,5,22,22,43,4,4,16,0,4,3,8,1,7,7,0,0,16,0,1,14,1,56,27,17,1,9,29,10,11,7,1,56,45,34,9,2,11,10,1,15,6,0,1,1,4,9,8,1,0,62,2,0,1,1,60,4,11,4,0,3,38
"E01032785",851,101,69,3,6,35,6,3,0,2,14,32,0,10,0,22,310,57,7,5,40,2,3,44,14,6,24,60,60,149,29,63,13,3,3,1,37,224,20,6,4,10,11,4,7,0,0,68,36,30,2,125,0,6,50,52,0,17,62,48,11,20,5,9,3,14,14,35,3,3,5,0,0,0,4,1,6,4,2,0,21,1,1,17,2,34,27,16,1,10,7,2,4,1,0,39,30,23,5,2,9,5,4,18,7,1,1,4,1,11,10,0,1,28,3,0,2,1,25,4,0,3,0,2,16
"E01032786",704,71,45,2,4,17,4,2,0,3,13,26,0,11,1,14,173,28,9,2,14,1,2,43,15,8,20,45,45,57,5,14,9,3,3,3,20,118,11,3,4,4,11,2,9,2,2,44,25,15,4,50,2,2,15,21,0,10,65,51,10,14,9,15,3,14,14,52,1,1,4,0,2,0,1,1,13,8,4,1,34,2,0,28,4,52,37,21,1,15,15,5,5,4,1,56,46,39,1,6,10,9,1,29,11,3,1,4,3,18,18,0,0,88,2,0,1,1,86,4,15,15,0,2,50
"E01032787",959,65,30,2,1,6,4,0,0,0,17,35,0,18,0,17,141,25,3,2,20,0,0,17,7,3,7,35,35,64,4,21,8,4,2,1,24,161,10,4,1,5,22,6,16,1,1,59,42,16,1,69,0,5,24,33,0,7,95,77,18,15,10,30,4,18,18,83,1,1,13,0,6,2,5,0,12,8,3,1,57,3,3,51,0,85,65,42,0,23,20,7,10,1,2,147,118,98,13,7,29,23,6,54,8,1,1,2,4,46,43,1,2,128,5,0,3,2,123,4,18,32,3,3,63
