"GeographyCode","KS202EW0001","KS202EW0002","KS202EW0003","KS202EW0004","KS202EW0005","KS202EW0006","KS202EW0007","KS202EW0008","KS202EW0009","KS202EW0010","KS202EW0011","KS202EW0012","KS202EW0013","KS202EW0014","KS202EW0015","KS202EW0016","KS202EW0017","KS202EW0018","KS202EW0019","KS202EW0020","KS202EW0021","KS202EW0022","KS202EW0023","KS202EW0024","KS202EW0025","KS202EW0026","KS202EW0027","KS202EW0028","KS202EW0029","KS202EW0030","KS202EW0031","KS202EW0032","KS202EW0033","KS202EW0034","KS202EW0035","KS202EW0036","KS202EW0037","KS202EW0038","KS202EW0039","KS202EW0040","KS202EW0041","KS202EW0042","KS202EW0043","KS202EW0044","KS202EW0045","KS202EW0046","KS202EW0047","KS202EW0048","KS202EW0049","KS202EW0050","KS202EW0051","KS202EW0052","KS202EW0053","KS202EW0054","KS202EW0055","KS202EW0056","KS202EW0057","KS202EW0058","KS202EW0059","KS202EW0060","KS202EW0061","KS202EW0062","KS202EW0063","KS202EW0064","KS202EW0065","KS202EW0066","KS202EW0067","KS202EW0068","KS202EW0069","KS202EW0070","KS202EW0071","KS202EW0072","KS202EW0073","KS202EW0074"
"E01004289",1844,481,81,11,1271,1844,8,1,3,1832,1844,7,0,1,1836,1844,3,0,1,1840,1844,855,117,872,1844,0,0,2,1842,1844,11,1,0,0,3,0,1829,1844,365,39,1440,26.0845986984816,4.39262472885033,0.596529284164859,68.9262472885032,0.433839479392625,0.0542299349240781,0.162689804772234,99.3492407809111,0.379609544468547,0,0.0542299349240781,99.5661605206074,0.162689804772234,0,0.0542299349240781,99.7830802603037,46.3665943600868,6.34490238611714,47.2885032537961,0,0,0.108459869848156,99.8915401301518,0.596529284164859,0.0542299349240781,0,0,0.162689804772234,0,99.1865509761388,19.7939262472885,2.11496746203905,78.0911062906725
"E01004290",1302,402,64,14,822,1302,4,2,4,1292,1302,16,3,2,1281,1302,2,0,0,1300,1302,451,85,766,1302,0,0,0,1302,1302,16,1,0,0,1,0,1284,1302,334,19,949,30.8755760368664,4.91551459293395,1.0752688172043,63.1336405529954,0.307219662058372,0.153609831029186,0.307219662058372,99.2319508448541,1.22887864823349,0.230414746543779,0.153609831029186,98.3870967741936,0.153609831029186,0,0,99.8463901689708,34.6390168970814,6.5284178187404,58.8325652841782,0,0,0,100,1.22887864823349,0.0768049155145929,0,0,0.0768049155145929,0,98.6175115207373,25.652841781874,1.45929339477727,72.8878648233487
"E01004291",1844,610,115,25,1094,1844,12,1,4,1827,1844,22,8,6,1808,1844,13,1,0,1830,1844,445,182,1217,1844,1,0,0,1843,1844,32,2,0,0,3,0,1807,1844,545,65,1234,33.0802603036876,6.23644251626898,1.35574837310195,59.3275488069414,0.650759219088937,0.0542299349240781,0.216919739696312,99.0780911062907,1.19305856832972,0.433839479392625,0.325379609544469,98.0477223427332,0.704989154013015,0.0542299349240781,0,99.2407809110629,24.1323210412147,9.86984815618221,65.997830802603,0.0542299349240781,0,0,99.9457700650759,1.7353579175705,0.108459869848156,0,0,0.162689804772234,0,97.9934924078091,29.5553145336226,3.52494577006508,66.9197396963124
"E01004292",1738,535,101,21,1081,1738,17,3,7,1711,1738,14,5,4,1715,1738,6,1,2,1729,1738,425,144,1169,1738,1,0,0,1737,1738,38,2,0,0,1,0,1697,1738,585,35,1118,30.7825086306099,5.81127733026467,1.20828538550058,62.1979286536249,0.978135788262371,0.172612197928654,0.402761795166859,98.4464902186421,0.805523590333717,0.287686996547756,0.230149597238205,98.6766398158803,0.345224395857307,0.0575373993095512,0.115074798619102,99.482163406214,24.4533947065593,8.28538550057537,67.2612197928654,0.0575373993095512,0,0,99.9424626006904,2.18642117376295,0.115074798619102,0,0,0.0575373993095512,0,97.6409666283084,33.6593785960875,2.01380897583429,64.3268124280783
"E01004293",2125,696,126,32,1271,2125,20,4,3,2098,2125,15,8,6,2096,2125,10,1,1,2113,2125,508,183,1434,2125,0,0,0,2125,2125,29,0,0,0,1,0,2095,2125,668,61,1396,32.7529411764706,5.92941176470588,1.50588235294118,59.8117647058824,0.941176470588235,0.188235294117647,0.141176470588235,98.7294117647059,0.705882352941177,0.376470588235294,0.282352941176471,98.635294117647,0.470588235294118,0.0470588235294118,0.0470588235294118,99.4352941176471,23.9058823529412,8.61176470588235,67.4823529411765,0,0,0,100,1.36470588235294,0,0,0,0.0470588235294118,0,98.5882352941176,31.4352941176471,2.87058823529412,65.6941176470588
"E01004294",1757,497,84,17,1159,1757,6,1,1,1749,1757,18,10,1,1728,1757,2,0,1,1754,1757,603,131,1023,1757,0,0,0,1757,1757,32,1,0,0,3,0,1721,1757,487,48,1222,28.2868525896414,4.7808764940239,0.967558338076266,65.9647125782584,0.341491178144565,0.0569151963574274,0.0569151963574274,99.5446784291406,1.02447353443369,0.569151963574274,0.0569151963574274,98.3494593056346,0.113830392714855,0,0.0569151963574274,99.8292544109277,34.3198634035287,7.45589072282299,58.2242458736483,0,0,0,100,1.82128628343768,0.0569151963574274,0,0,0.170745589072282,0,97.9510529311326,27.7177006260672,2.73192942515652,69.5503699487763
"E01004295",1516,201,39,11,1265,1516,1,1,0,1514,1516,5,1,0,1510,1516,1,0,0,1515,1516,940,79,497,1516,0,0,1,1515,1516,15,1,0,0,0,0,1500,1516,281,44,1191,13.2585751978892,2.57255936675462,0.725593667546174,83.44327176781,0.0659630606860158,0.0659630606860158,0,99.868073878628,0.329815303430079,0.0659630606860158,0,99.6042216358839,0.0659630606860158,0,0,99.934036939314,62.0052770448549,5.21108179419525,32.7836411609499,0,0,0.0659630606860158,99.934036939314,0.989445910290238,0.0659630606860158,0,0,0,0,98.9445910290237,18.5356200527704,2.9023746701847,78.5620052770449
"E01004296",1605,425,60,14,1106,1605,12,2,3,1588,1605,19,0,2,1584,1605,5,0,1,1599,1605,698,86,821,1605,0,0,0,1605,1605,37,0,0,0,2,0,1566,1605,350,31,1224,26.4797507788162,3.73831775700935,0.872274143302181,68.9096573208723,0.747663551401869,0.124610591900312,0.186915887850467,98.9408099688474,1.18380062305296,0,0.124610591900312,98.6915887850467,0.311526479750779,0,0.0623052959501558,99.6261682242991,43.4890965732087,5.3582554517134,51.1526479750779,0,0,0,100,2.30529595015576,0,0,0,0.124610591900312,0,97.5700934579439,21.8068535825545,1.93146417445483,76.2616822429907
"E01004297",1826,565,148,30,1083,1826,17,8,5,1796,1826,26,5,7,1788,1826,2,0,2,1822,1826,482,216,1128,1826,1,0,0,1825,1826,30,1,0,0,0,0,1795,1826,499,64,1263,30.9419496166484,8.10514786418401,1.64293537787514,59.3099671412924,0.930996714129244,0.438116100766703,0.273822562979189,98.3570646221249,1.42387732749179,0.273822562979189,0.383351588170865,97.9189485213582,0.109529025191676,0,0.109529025191676,99.7809419496166,26.3964950711939,11.829134720701,61.7743702081051,0.0547645125958379,0,0,99.9452354874042,1.64293537787514,0.0547645125958379,0,0,0,0,98.302300109529,27.3274917853231,3.50492880613363,69.1675794085433
"E01004298",1637,304,43,3,1287,1637,2,0,0,1635,1637,13,2,2,1620,1637,7,0,0,1630,1637,878,82,677,1637,0,0,0,1637,1637,21,0,0,0,0,0,1616,1637,348,40,1249,18.5705558949298,2.62675626145388,0.183262064752596,78.6194257788638,0.122174709835064,0,0,99.8778252901649,0.794135613927917,0.122174709835064,0.122174709835064,98.9615149664019,0.427611484422724,0,0,99.5723885155773,53.6346976175932,5.00916310323763,41.3561392791692,0,0,0,100,1.28283445326817,0,0,0,0,0,98.7171655467318,21.2583995113012,2.44349419670128,76.2981062919976
"E01004300",1349,298,42,9,1000,1349,1,0,0,1348,1349,7,1,0,1341,1349,3,1,0,1345,1349,720,72,557,1349,0,0,0,1349,1349,13,0,0,0,4,0,1332,1349,242,33,1074,22.0904373610082,3.11341734618236,0.667160859896219,74.1289844329133,0.0741289844329133,0,0,99.9258710155671,0.518902891030393,0.0741289844329133,0,99.4069681245367,0.22238695329874,0.0741289844329133,0,99.7034840622683,53.3728687916976,5.33728687916976,41.2898443291327,0,0,0,100,0.963676797627873,0,0,0,0.296515937731653,0,98.7398072646405,17.939214232765,2.44625648628614,79.6145292809489
"E01004301",1324,202,52,6,1064,1324,3,6,0,1315,1324,2,0,0,1322,1324,4,1,1,1318,1324,758,75,491,1324,0,0,0,1324,1324,6,1,1,0,0,0,1316,1324,274,22,1028,15.2567975830816,3.92749244712991,0.453172205438067,80.3625377643504,0.226586102719033,0.453172205438067,0,99.3202416918429,0.151057401812689,0,0,99.8489425981873,0.302114803625378,0.0755287009063444,0.0755287009063444,99.5468277945619,57.2507552870091,5.66465256797583,37.0845921450151,0,0,0,100,0.453172205438067,0.0755287009063444,0.0755287009063444,0,0,0,99.3957703927493,20.6948640483384,1.66163141993958,77.6435045317221
"E01004302",1987,210,57,17,1703,1987,4,1,1,1981,1987,4,0,1,1982,1987,3,0,1,1983,1987,1100,97,790,1987,0,0,0,1987,1987,9,1,0,0,0,0,1977,1987,554,52,1381,10.5686965274283,2.86864620030196,0.85556114745848,85.7070961248113,0.201308505284348,0.0503271263210871,0.0503271263210871,99.6980372420735,0.201308505284348,0,0.0503271263210871,99.7483643683946,0.150981378963261,0,0.0503271263210871,99.7986914947157,55.3598389531958,4.88173125314545,39.7584297936588,0,0,0,100,0.452944136889784,0.0503271263210871,0,0,0,0,99.4967287367891,27.8812279818822,2.61701056869653,69.5017614494212
"E01004303",2362,629,106,32,1595,2362,6,2,1,2353,2362,21,4,3,2334,2362,5,2,1,2354,2362,972,164,1226,2362,0,0,0,2362,2362,27,1,0,0,8,0,2326,2362,544,68,1750,26.6299745977985,4.48772226926334,1.35478408128704,67.5275190516511,0.254022015241321,0.0846740050804403,0.0423370025402202,99.618966977138,0.889077053344623,0.169348010160881,0.12701100762066,98.8145639288738,0.211685012701101,0.0846740050804403,0.0423370025402202,99.6613039796782,41.151566469094,6.9432684165961,51.9051651143099,0,0,0,100,1.14309906858594,0.0423370025402202,0,0,0.338696020321761,0,98.4758679085521,23.0313293818798,2.87891617273497,74.0897544453853
"E01004304",1957,285,67,15,1590,1957,6,2,0,1949,1957,11,4,1,1941,1957,2,1,0,1954,1957,1077,125,755,1957,0,0,0,1957,1957,15,1,0,0,1,0,1940,1957,444,52,1461,14.5631067961165,3.42360756259581,0.766479305058763,81.2468063362289,0.306591722023505,0.102197240674502,0,99.591211037302,0.56208482370976,0.204394481349004,0.0510986203372509,99.182422074604,0.102197240674502,0.0510986203372509,0,99.8467041389883,55.0332141032192,6.38732754215636,38.5794583546244,0,0,0,100,0.766479305058763,0.0510986203372509,0,0,0.0510986203372509,0,99.1313234542667,22.6877874297394,2.65712825753705,74.6550843127235
"E01004305",1952,450,57,13,1432,1952,4,2,1,1945,1952,4,1,2,1945,1952,2,2,0,1948,1952,939,98,915,1952,0,0,0,1952,1952,24,2,0,0,0,0,1926,1952,449,39,1464,23.0532786885246,2.92008196721312,0.665983606557377,73.3606557377049,0.204918032786885,0.102459016393443,0.0512295081967213,99.641393442623,0.204918032786885,0.0512295081967213,0.102459016393443,99.641393442623,0.102459016393443,0.102459016393443,0,99.7950819672131,48.1045081967213,5.02049180327869,46.875,0,0,0,100,1.22950819672131,0.102459016393443,0,0,0,0,98.6680327868852,23.0020491803279,1.99795081967213,75
"E01004306",1799,352,56,14,1377,1799,11,2,0,1786,1799,11,7,1,1780,1799,3,0,2,1794,1799,845,93,861,1799,0,0,0,1799,1799,29,2,0,0,1,0,1767,1799,471,35,1293,19.5664257921067,3.11284046692607,0.778210116731518,76.5425236242357,0.611450806003335,0.111172873818788,0,99.2773763201779,0.611450806003335,0.389105058365759,0.0555864369093941,98.9438576987215,0.166759310728182,0,0.111172873818788,99.722067815453,46.970539188438,5.16953863257365,47.8599221789883,0,0,0,100,1.61200667037243,0.111172873818788,0,0,0.0555864369093941,0,98.2212340188994,26.1812117843246,1.94552529182879,71.8732629238466
"E01004307",2186,469,75,39,1603,2186,11,4,4,2167,2186,21,2,4,2159,2186,8,1,4,2173,2186,504,130,1552,2186,0,0,0,2186,2186,39,0,0,0,0,0,2147,2186,1018,63,1105,21.4547118023788,3.43092406221409,1.78408051235133,73.3302836230558,0.5032021957914,0.182982616651418,0.182982616651418,99.1308325709058,0.960658737419945,0.0914913083257091,0.182982616651418,98.7648673376029,0.365965233302836,0.0457456541628545,0.182982616651418,99.4053064958829,23.0558096980787,5.94693504117109,70.9972552607502,0,0,0,100,1.78408051235133,0,0,0,0,0,98.2159194876487,46.5690759377859,2.88197621225984,50.5489478499543
"E01004308",1478,253,63,17,1145,1478,4,1,2,1471,1478,4,2,3,1469,1478,10,0,1,1467,1478,715,93,670,1478,0,0,0,1478,1478,13,0,0,0,2,0,1463,1478,390,33,1055,17.1177266576455,4.26251691474966,1.15020297699594,77.4695534506089,0.27063599458728,0.06765899864682,0.13531799729364,99.5263870094723,0.27063599458728,0.13531799729364,0.20297699594046,99.3910690121786,0.6765899864682,0,0.06765899864682,99.255751014885,48.3761840324763,6.29228687415426,45.3315290933694,0,0,0,100,0.87956698240866,0,0,0,0.13531799729364,0,98.9851150202977,26.3870094722598,2.23274695534506,71.3802435723951
"E01004309",2852,563,97,18,2174,2852,6,0,3,2843,2852,10,0,2,2840,2852,12,1,3,2836,2852,1371,172,1309,2852,2,0,0,2850,2852,25,0,0,0,0,0,2827,2852,705,77,2070,19.7405329593268,3.40112201963534,0.631136044880785,76.2272089761571,0.210378681626928,0,0.105189340813464,99.6844319775596,0.350631136044881,0,0.0701262272089762,99.5792426367461,0.420757363253857,0.0350631136044881,0.105189340813464,99.4389901823282,48.0715287517532,6.03085553997195,45.8976157082749,0.0701262272089762,0,0,99.929873772791,0.876577840112202,0,0,0,0,0,99.1234221598878,24.7194950911641,2.69985974754558,72.5806451612903
"E01004310",1971,335,69,23,1544,1971,8,2,1,1960,1971,14,7,3,1947,1971,4,1,0,1966,1971,946,125,900,1971,0,0,0,1971,1971,13,0,0,0,3,0,1955,1971,523,60,1388,16.9964485032978,3.50076103500761,1.16692034500254,78.335870116692,0.405885337392187,0.101471334348047,0.0507356671740233,99.4419076610857,0.710299340436327,0.355149670218163,0.15220700152207,98.7823439878234,0.202942668696093,0.0507356671740233,0,99.7463216641299,47.9959411466261,6.34195839675292,45.662100456621,0,0,0,100,0.659563673262303,0,0,0,0.15220700152207,0,99.1882293252156,26.5347539320142,3.0441400304414,70.4211060375444
"E01004311",1518,455,56,20,987,1518,4,2,2,1510,1518,16,0,2,1500,1518,6,0,1,1511,1518,597,87,834,1518,0,0,0,1518,1518,30,0,0,0,3,0,1485,1518,341,35,1142,29.9736495388669,3.68906455862978,1.31752305665349,65.0197628458498,0.263504611330698,0.131752305665349,0.131752305665349,99.4729907773386,1.05401844532279,0,0.131752305665349,98.8142292490119,0.395256916996047,0,0.0658761528326746,99.5388669301713,39.3280632411067,5.73122529644269,54.9407114624506,0,0,0,100,1.97628458498024,0,0,0,0.197628458498024,0,97.8260869565217,22.463768115942,2.30566534914361,75.2305665349144
"E01004312",1614,406,46,14,1148,1614,3,0,1,1610,1614,12,0,2,1600,1614,8,0,1,1605,1614,762,70,782,1614,0,0,0,1614,1614,25,1,0,0,2,0,1586,1614,341,33,1240,25.1548946716233,2.85006195786865,0.867410161090459,71.1276332094176,0.185873605947955,0,0.0619578686493185,99.7521685254027,0.743494423791822,0,0.123915737298637,99.1325898389096,0.495662949194548,0,0.0619578686493185,99.4423791821561,47.2118959107807,4.33705080545229,48.451053283767,0,0,0,100,1.54894671623296,0.0619578686493185,0,0,0.123915737298637,0,98.2651796778191,21.1276332094176,2.04460966542751,76.8277571251549
"E01004313",2043,509,94,19,1421,2043,2,2,4,2035,2043,21,3,3,2016,2043,3,0,0,2040,2043,855,128,1060,2043,1,0,0,2042,2043,22,0,0,0,0,0,2021,2043,511,39,1493,24.9143416544298,4.60107684777288,0.930004894762604,69.5545766030348,0.0978952520802741,0.0978952520802741,0.195790504160548,99.6084189916789,1.02790014684288,0.146842878120411,0.146842878120411,98.6784140969163,0.146842878120411,0,0,99.8531571218796,41.8502202643172,6.26529613313754,51.8844836025453,0.0489476260401371,0,0,99.9510523739599,1.07684777288302,0,0,0,0,0,98.923152227117,25.01223690651,1.90895741556535,73.0788056779246
"E01004314",1100,404,67,16,613,1100,3,1,1,1095,1100,12,5,4,1079,1100,2,0,3,1095,1100,349,103,648,1100,0,0,1,1099,1100,30,0,0,2,0,0,1068,1100,220,33,847,36.7272727272727,6.09090909090909,1.45454545454545,55.7272727272727,0.272727272727273,0.0909090909090909,0.0909090909090909,99.5454545454545,1.09090909090909,0.454545454545455,0.363636363636364,98.0909090909091,0.181818181818182,0,0.272727272727273,99.5454545454545,31.7272727272727,9.36363636363637,58.9090909090909,0,0,0.0909090909090909,99.9090909090909,2.72727272727273,0,0,0.181818181818182,0,0,97.0909090909091,20,3,77
"E01004315",1628,481,76,17,1054,1628,5,1,1,1621,1628,13,4,1,1610,1628,6,0,0,1622,1628,580,118,930,1628,1,0,0,1627,1628,29,0,0,0,6,0,1593,1628,410,52,1166,29.5454545454545,4.66830466830467,1.04422604422604,64.7420147420147,0.307125307125307,0.0614250614250614,0.0614250614250614,99.5700245700246,0.798525798525799,0.245700245700246,0.0614250614250614,98.8943488943489,0.368550368550369,0,0,99.6314496314496,35.6265356265356,7.24815724815725,57.1253071253071,0.0614250614250614,0,0,99.9385749385749,1.78132678132678,0,0,0,0.368550368550369,0,97.8501228501228,25.1842751842752,3.19410319410319,71.6216216216216
"E01004316",1138,283,45,15,795,1138,9,0,3,1126,1138,4,0,0,1134,1138,7,1,1,1129,1138,511,65,562,1138,0,0,0,1138,1138,9,0,0,1,3,0,1125,1138,250,26,862,24.8681898066784,3.95430579964851,1.31810193321617,69.8594024604569,0.790861159929701,0,0.263620386643234,98.9455184534271,0.351493848857645,0,0,99.6485061511424,0.615114235500879,0.0878734622144112,0.0878734622144112,99.2091388400703,44.9033391915641,5.71177504393673,49.3848857644991,0,0,0,100,0.790861159929701,0,0,0.0878734622144112,0.263620386643234,0,98.8576449912127,21.9683655536028,2.28471001757469,75.7469244288225
"E01004317",2706,706,156,39,1805,2706,13,4,5,2684,2706,26,6,6,2668,2706,13,2,2,2689,2706,928,234,1544,2706,0,0,0,2706,2706,49,1,0,0,0,0,2656,2706,762,80,1864,26.090169992609,5.7649667405765,1.44124168514412,66.7036215816704,0.480413895048041,0.147819660014782,0.184774575018477,99.1869918699187,0.960827790096083,0.221729490022173,0.221729490022173,98.5957132298596,0.480413895048041,0.073909830007391,0.073909830007391,99.3717664449372,34.2941611234294,8.64745011086474,57.0583887657058,0,0,0,100,1.81079083518108,0.0369549150036955,0,0,0,0,98.1522542498152,28.159645232816,2.95639320029564,68.8839615668884
"E01004318",1459,409,61,7,982,1459,6,0,0,1453,1459,8,3,1,1447,1459,11,1,0,1447,1459,574,92,793,1459,0,1,0,1458,1459,16,0,0,0,0,0,1443,1459,353,31,1075,28.0328992460589,4.18094585332419,0.47978067169294,67.3063742289239,0.411240575736806,0,0,99.5887594242632,0.548320767649075,0.205620287868403,0.0685400959561343,99.1775188485264,0.753941055517478,0.0685400959561343,0,99.1775188485264,39.3420150788211,6.30568882796436,54.3522960932145,0,0.0685400959561343,0,99.9314599040439,1.09664153529815,0,0,0,0,0,98.9033584647019,24.1946538725154,2.12474297464016,73.6806031528444
"E01004319",1886,239,74,8,1565,1886,3,2,2,1879,1886,3,4,1,1878,1886,4,0,0,1882,1886,1053,110,723,1886,0,2,0,1884,1886,20,1,0,0,0,0,1865,1886,469,33,1384,12.6723223753977,3.92364793213149,0.424178154825027,82.9798515376458,0.159066808059385,0.106044538706257,0.106044538706257,99.6288441145281,0.159066808059385,0.212089077412513,0.0530222693531283,99.575821845175,0.212089077412513,0,0,99.7879109225875,55.8324496288441,5.83244962884411,38.3351007423118,0,0.106044538706257,0,99.8939554612937,1.06044538706257,0.0530222693531283,0,0,0,0,98.8865323435843,24.8674443266172,1.74973488865323,73.3828207847296
"E01004321",1822,272,76,9,1465,1822,5,1,0,1816,1822,17,1,2,1802,1822,7,0,2,1813,1822,997,114,711,1822,0,0,0,1822,1822,14,3,0,0,1,0,1804,1822,402,41,1379,14.9286498353458,4.17124039517014,0.493962678375412,80.4061470911087,0.274423710208562,0.0548847420417124,0,99.6706915477497,0.933040614709111,0.0548847420417124,0.109769484083425,98.9023051591657,0.384193194291987,0,0.109769484083425,99.5060373216246,54.7200878155873,6.25686059275521,39.0230515916575,0,0,0,100,0.768386388583974,0.164654226125137,0,0,0.0548847420417124,0,99.0120746432492,22.0636663007684,2.25027442371021,75.6860592755214
"E01004322",1292,276,50,14,952,1292,9,0,3,1280,1292,7,1,1,1283,1292,3,0,0,1289,1292,578,83,631,1292,1,1,1,1289,1292,15,0,0,0,0,0,1277,1292,328,36,928,21.3622291021672,3.86996904024768,1.08359133126935,73.6842105263158,0.696594427244582,0,0.232198142414861,99.0712074303406,0.541795665634675,0.0773993808049536,0.0773993808049536,99.3034055727554,0.232198142414861,0,0,99.7678018575851,44.7368421052632,6.42414860681115,48.8390092879257,0.0773993808049536,0.0773993808049536,0.0773993808049536,99.7678018575851,1.1609907120743,0,0,0,0,0,98.8390092879257,25.3869969040248,2.78637770897833,71.8266253869969
"E01004323",1466,287,57,10,1112,1466,10,0,3,1453,1466,8,3,2,1453,1466,0,0,2,1464,1466,747,81,638,1466,0,0,0,1466,1466,18,0,1,0,1,0,1446,1466,325,23,1118,19.5770804911323,3.8881309686221,0.682128240109141,75.8526603001364,0.682128240109141,0,0.204638472032742,99.1132332878581,0.545702592087312,0.204638472032742,0.136425648021828,99.1132332878581,0,0,0.136425648021828,99.8635743519782,50.9549795361528,5.52523874488404,43.5197817189632,0,0,0,100,1.22783083219645,0,0.0682128240109141,0,0.0682128240109141,0,98.6357435197817,22.1691678035471,1.56889495225102,76.2619372442019
"E01004324",1574,269,42,7,1256,1574,5,2,0,1567,1574,5,2,3,1564,1574,2,0,0,1572,1574,894,60,620,1574,0,0,0,1574,1574,12,0,0,0,0,0,1562,1574,330,21,1223,17.0902160101652,2.66836086404066,0.444726810673443,79.7966963151207,0.317662007623888,0.127064803049555,0,99.5552731893266,0.317662007623888,0.127064803049555,0.190597204574333,99.3646759847522,0.127064803049555,0,0,99.8729351969504,56.7979669631512,3.81194409148666,39.3900889453621,0,0,0,100,0.762388818297332,0,0,0,0,0,99.2376111817027,20.9656925031766,1.33418043202033,77.700127064803
"E01004325",2487,498,119,31,1839,2487,11,2,6,2468,2487,26,7,5,2449,2487,10,0,1,2476,2487,899,187,1401,2487,2,0,0,2485,2487,31,0,1,0,1,0,2454,2487,835,70,1582,20.0241254523522,4.7848813831926,1.2464817048653,73.9445114595899,0.442299959790913,0.0804181745074387,0.241254523522316,99.2360273421793,1.0454362685967,0.281463610776035,0.201045436268597,98.4720546843587,0.402090872537193,0,0.0402090872537193,99.5577000402091,36.1479694410937,7.51909931644552,56.3329312424608,0.0804181745074387,0,0,99.9195818254926,1.2464817048653,0,0.0402090872537193,0,0.0402090872537193,0,98.6731001206273,33.5745878568557,2.81463610776035,63.610776035384
"E01004326",1444,313,46,13,1072,1444,2,1,3,1438,1444,8,1,2,1433,1444,0,0,1,1443,1444,610,78,756,1444,0,0,0,1444,1444,7,2,1,0,1,0,1433,1444,425,32,987,21.6759002770083,3.18559556786704,0.900277008310249,74.2382271468144,0.138504155124654,0.0692520775623269,0.207756232686981,99.584487534626,0.554016620498615,0.0692520775623269,0.138504155124654,99.2382271468144,0,0,0.0692520775623269,99.9307479224377,42.2437673130194,5.4016620498615,52.3545706371191,0,0,0,100,0.484764542936288,0.138504155124654,0.0692520775623269,0,0.0692520775623269,0,99.2382271468144,29.4321329639889,2.21606648199446,68.3518005540166
"E01032764",1302,463,68,16,755,1302,11,4,1,1286,1302,18,3,2,1279,1302,2,1,0,1299,1302,423,101,778,1302,0,0,0,1302,1302,23,0,0,0,1,0,1278,1302,274,32,996,35.5606758832565,5.22273425499232,1.22887864823349,57.9877112135177,0.844854070660522,0.307219662058372,0.0768049155145929,98.7711213517665,1.38248847926267,0.230414746543779,0.153609831029186,98.2334869431644,0.153609831029186,0.0768049155145929,0,99.7695852534562,32.4884792626728,7.75729646697389,59.7542242703533,0,0,0,100,1.76651305683564,0,0,0,0.0768049155145929,0,98.1566820276498,21.0445468509985,2.45775729646697,76.4976958525346
"E01032765",1488,606,92,12,778,1488,12,4,0,1472,1488,16,5,1,1466,1488,10,0,0,1478,1488,476,123,889,1488,2,0,0,1486,1488,19,1,0,0,2,0,1466,1488,235,31,1222,40.7258064516129,6.18279569892473,0.806451612903226,52.2849462365591,0.806451612903226,0.268817204301075,0,98.9247311827957,1.0752688172043,0.336021505376344,0.0672043010752688,98.5215053763441,0.672043010752688,0,0,99.3279569892473,31.989247311828,8.26612903225806,59.744623655914,0.134408602150538,0,0,99.8655913978495,1.27688172043011,0.0672043010752688,0,0,0.134408602150538,0,98.5215053763441,15.7930107526882,2.08333333333333,82.1236559139785
"E01032766",1307,243,63,14,987,1307,6,3,2,1296,1307,10,5,0,1292,1307,6,0,0,1301,1307,506,118,683,1307,0,0,0,1307,1307,21,1,0,0,0,0,1285,1307,413,46,848,18.5921958684009,4.82019892884468,1.07115531752104,75.5164498852334,0.459066564651875,0.229533282325937,0.153022188217291,99.1583779648049,0.765110941086458,0.382555470543229,0,98.8523335883703,0.459066564651875,0,0,99.5409334353481,38.7146136189748,9.0283091048202,52.2570772762051,0,0,0,100,1.60673297628156,0.0765110941086457,0,0,0,0,98.3167559296098,31.5990818668707,3.5195103289977,64.8814078041316
"E01032767",1584,388,75,27,1094,1584,8,0,2,1574,1584,17,7,6,1554,1584,2,4,1,1577,1584,362,116,1106,1584,0,0,0,1584,1584,32,0,0,0,1,0,1551,1584,677,37,870,24.4949494949495,4.73484848484848,1.70454545454545,69.0656565656566,0.505050505050505,0,0.126262626262626,99.3686868686869,1.07323232323232,0.441919191919192,0.378787878787879,98.1060606060606,0.126262626262626,0.252525252525253,0.0631313131313131,99.5580808080808,22.8535353535354,7.32323232323232,69.8232323232323,0,0,0,100,2.02020202020202,0,0,0,0.0631313131313131,0,97.9166666666667,42.739898989899,2.33585858585859,54.9242424242424
"E01032768",1307,323,63,12,909,1307,13,2,1,1291,1307,12,2,3,1290,1307,5,3,1,1298,1307,329,95,883,1307,0,0,0,1307,1307,26,0,0,0,0,0,1281,1307,522,32,753,24.7130833970926,4.82019892884468,0.918133129303749,69.548584544759,0.994644223412395,0.153022188217291,0.0765110941086457,98.7758224942617,0.918133129303749,0.153022188217291,0.229533282325937,98.699311400153,0.382555470543229,0.229533282325937,0.0765110941086457,99.3114001530222,25.1721499617445,7.26855394032135,67.5592960979342,0,0,0,100,1.98928844682479,0,0,0,0,0,98.0107115531752,39.9387911247131,2.44835501147666,57.6128538638103
"E01032769",1235,257,74,11,893,1235,7,7,3,1218,1235,12,3,0,1220,1235,1,1,0,1233,1235,445,100,690,1235,0,0,0,1235,1235,26,0,0,0,1,0,1208,1235,403,23,809,20.8097165991903,5.9919028340081,0.890688259109312,72.3076923076923,0.566801619433198,0.566801619433198,0.242914979757085,98.6234817813765,0.97165991902834,0.242914979757085,0,98.7854251012146,0.0809716599190283,0.0809716599190283,0,99.8380566801619,36.0323886639676,8.09716599190283,55.8704453441296,0,0,0,100,2.10526315789474,0,0,0,0.0809716599190283,0,97.8137651821862,32.6315789473684,1.86234817813765,65.5060728744939
