"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E00021275",248,191,0,0,0,0,0,0,0,0,0,3,0,4,7,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021277",247,214,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,22,1,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021278",192,149,0,0,0,0,0,0,0,0,0,1,4,0,7,2,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021279",422,322,0,0,0,0,0,0,0,0,0,5,2,1,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,72,0,0,0,0,72,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,7,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021280",268,199,0,0,0,0,0,0,0,0,0,3,0,4,19,5,4,3,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,22,0,0,1,0,18,0,0,0,0,0,0,1,2,6,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,12,4,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021281",502,381,0,0,0,0,0,0,0,0,0,5,2,7,40,11,4,7,0,0,0,8,1,1,3,0,0,1,2,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,50,1,0,0,0,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00021282",395,312,0,0,0,0,0,0,0,0,0,4,0,4,16,4,0,3,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,39,2,0,0,0,37,0,0,0,0,0,0,0,0,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021285",117,94,1,0,0,0,0,0,0,0,0,2,2,6,5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021286",225,188,0,0,0,0,0,0,0,0,0,3,0,0,18,0,3,5,0,0,0,4,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,2,0,8,0,0,0,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021287",271,240,0,0,0,0,0,0,0,0,0,5,7,2,12,1,4,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021288",229,204,0,0,0,0,0,0,0,0,0,1,4,3,9,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021289",308,218,0,0,0,0,0,0,0,0,0,2,2,2,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,65,0,0,0,0,65,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,6,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021290",324,230,0,0,0,0,0,0,0,0,0,1,1,4,19,1,2,4,1,0,0,4,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00021291",371,314,0,0,0,0,0,0,0,0,0,7,1,5,30,5,5,6,0,1,0,2,0,1,1,0,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,2,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021292",291,214,0,0,0,0,0,0,0,0,0,1,0,0,18,2,0,0,0,0,1,11,0,0,0,1,2,1,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,3,35,0,0,1,0,34,0,0,0,0,0,0,0,0,7,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00021294",535,328,0,0,0,0,0,0,0,0,0,2,11,0,8,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,161,0,0,3,0,156,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021295",368,311,0,0,0,0,0,0,0,0,0,2,1,2,15,4,1,2,0,0,0,0,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,33,0,2,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021296",327,286,0,0,0,0,0,0,0,0,0,8,1,2,11,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,0
"E00021297",395,341,0,0,0,0,0,0,0,0,0,3,1,3,8,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,3,2,2,0,0,0,0,0,0,25,0,2,1,0,20,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021298",405,364,0,0,0,0,0,0,0,0,0,5,3,0,17,5,3,2,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10,0,0,3,0,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021299",419,331,0,0,0,0,0,0,0,0,0,4,9,6,16,9,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,42,0,0,0,0,0,0,0,0,8,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021300",473,416,1,0,0,0,0,0,0,0,0,7,1,2,13,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021301",476,277,0,0,0,0,0,0,0,0,0,0,2,1,20,4,2,6,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,147,1,0,0,0,145,0,0,0,0,0,0,1,0,13,2,2,5,1,0,0,0,0,0,3,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021302",443,334,0,0,0,0,0,0,0,0,0,4,0,8,13,2,2,3,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,0,2,0,0,0,70,0,6,2,0,62,0,0,0,0,0,0,0,0,5,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00021303",325,190,0,0,0,0,0,0,0,0,0,1,8,2,10,2,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94,2,3,0,0,89,0,0,0,0,0,0,0,0,6,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"E00021304",350,231,0,0,0,0,0,0,0,0,0,11,2,5,20,10,4,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,4,0,2,0,0,2,43,1,0,0,0,40,0,0,0,2,0,0,0,0,13,0,0,6,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021305",242,219,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021306",258,227,0,0,0,0,0,0,0,0,0,6,1,4,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021307",457,352,0,1,1,0,0,0,0,0,0,20,5,5,23,6,4,3,0,2,0,3,0,1,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,1,2,0,25,2,1,4,0,17,0,0,0,1,0,0,0,0,12,1,3,7,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"E00021308",438,323,0,0,0,0,0,0,0,0,0,0,4,3,13,3,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,79,0,0,0,0,79,0,0,0,0,0,0,0,0,6,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
"E00021309",180,165,0,0,0,0,0,0,0,0,0,2,0,0,6,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021310",253,193,0,0,0,0,0,0,0,0,0,4,10,2,13,4,0,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021311",313,209,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,83,0,0,2,0,79,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E00021312",301,254,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,1,18,0,1,0,0,17,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021313",453,388,0,0,0,0,0,0,0,0,0,6,2,2,19,7,2,4,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,7,0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021314",352,327,0,0,0,0,0,0,0,0,0,2,0,2,6,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,1,0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021315",138,105,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021316",311,193,0,0,0,0,0,0,0,0,0,1,2,7,17,7,0,4,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,4,5,1,0,4,0,0,72,1,0,0,0,71,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021317",312,291,0,0,0,0,0,0,0,0,0,0,1,1,10,5,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021318",287,227,0,0,0,0,0,0,0,0,0,5,11,4,16,3,1,7,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,20,0,0,3,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021319",317,248,0,0,0,0,0,0,0,0,0,0,3,9,11,2,0,5,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,35,0,0,0,0,34,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021320",316,277,0,0,0,0,0,0,0,0,0,1,2,2,5,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,3,1,0,2,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021321",289,223,0,0,0,0,0,0,0,0,0,3,2,5,12,3,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,3,0,28,0,0,0,0,0,0,0,1,5,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021322",308,190,0,0,0,0,0,0,0,0,0,0,3,1,33,5,1,20,0,1,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,73,0,0,0,0,72,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"E00021323",359,220,0,0,0,0,0,0,0,0,0,3,1,4,12,2,1,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,63,2,0,0,0,61,0,0,0,0,0,0,0,0,17,1,0,12,0,1,0,0,0,3,0,0,0,0,0,0,29,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021324",358,305,0,0,0,0,0,0,0,0,0,4,6,5,12,3,4,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,20,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021325",387,308,0,0,0,0,0,0,0,0,0,1,3,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,7,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,14,0,1,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00021326",408,238,0,0,0,0,0,0,0,0,0,3,0,10,11,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,1,4,117,6,0,0,0,110,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021327",378,339,0,0,0,0,0,0,0,0,0,2,2,0,9,0,1,2,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,12,4,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E00021328",415,255,0,0,0,0,0,0,0,0,0,1,6,8,33,4,2,4,1,0,5,3,0,9,0,0,0,0,0,1,2,0,2,0,1,1,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,1,85,0,2,0,0,80,0,0,0,2,1,0,0,0,14,3,0,7,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E00021329",387,235,0,1,0,0,0,1,0,0,0,1,7,2,15,1,0,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,3,6,2,0,2,0,0,0,85,0,0,0,0,83,0,0,0,0,0,0,0,2,12,0,3,0,3,0,2,0,0,4,0,0,0,0,0,0,16,2,0,8,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00021330",316,190,0,0,0,0,0,0,0,0,0,2,2,1,6,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,88,3,2,0,0,83,0,0,0,0,0,0,0,0,17,2,3,9,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,0
"E00021331",189,112,0,0,0,0,0,0,0,0,0,1,0,1,14,1,2,1,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
"E00021332",466,291,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,146,0,0,1,0,143,0,0,0,0,0,0,0,2,9,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021333",342,220,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,0,0,6,0,0,84,0,0,0,0,84,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,5,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0
"E00021334",360,258,0,0,0,0,0,0,0,0,0,1,0,2,10,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,69,0,0,0,0,67,1,0,0,0,0,0,0,1,5,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021335",540,369,0,1,0,0,0,0,0,1,0,2,0,4,8,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,116,3,2,0,0,110,0,0,0,0,0,0,0,1,14,1,4,8,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,13,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0
"E00021336",280,189,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,0,0,0,0,13,0,0,3,0,1,9,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,2,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0
"E00021337",324,219,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,84,2,2,4,0,76,0,0,0,0,0,0,0,0,9,0,0,0,0,1,5,0,0,0,3,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E00021338",413,184,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,201,1,0,0,0,199,0,0,0,0,0,1,0,0,7,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,11,1,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E00021339",319,217,0,0,0,0,0,0,0,0,0,1,0,7,20,4,0,8,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,1,0,0,49,0,0,0,0,48,0,0,0,0,0,0,0,1,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
