"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E01004325",2419,1502,1,0,0,0,0,0,0,0,0,71,35,22,179,54,37,19,3,2,0,11,3,7,5,16,7,3,6,4,2,0,0,0,9,0,1,0,0,8,0,0,0,22,8,20,1,0,0,0,0,1,468,44,1,4,0,406,0,0,0,2,3,1,3,4,48,5,2,11,10,5,2,6,2,3,2,0,0,0,0,0,29,3,0,19,0,1,2,0,1,1,0,0,0,0,1,1,4,4,0,0,0,0
"E01004326",1383,794,0,0,0,0,0,0,0,0,0,25,12,28,100,36,10,22,0,1,0,3,0,6,2,0,8,6,3,1,0,2,0,0,16,7,0,0,0,9,0,0,0,5,4,13,8,0,1,1,0,6,316,12,3,1,0,294,3,0,0,0,1,0,0,2,34,1,0,6,6,0,4,1,2,4,10,0,0,0,0,0,27,1,2,16,0,0,1,0,2,0,0,0,0,0,2,3,1,1,0,0,0,0
"E01032764",1265,1004,0,1,0,0,0,0,0,1,0,13,22,11,76,12,8,25,6,0,2,2,1,1,1,7,4,4,1,1,1,0,0,0,5,1,2,1,0,1,0,0,0,4,3,6,3,0,1,1,0,1,91,3,2,1,0,82,1,0,1,0,1,0,0,0,18,0,1,6,5,0,1,2,0,3,0,0,0,0,0,0,7,1,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01032765",1438,1164,0,1,1,0,0,0,0,0,0,11,12,21,50,11,5,11,0,0,2,3,0,0,1,3,2,8,0,1,0,0,2,1,3,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,128,1,4,0,0,115,0,0,3,0,5,0,0,0,23,3,1,10,0,0,3,1,1,0,4,0,0,0,0,0,18,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01032766",1262,844,0,0,0,0,0,0,0,0,0,35,9,16,74,17,22,7,0,0,0,0,1,2,3,11,2,3,2,3,1,0,0,0,2,0,0,0,0,2,0,0,0,15,3,13,5,2,0,0,0,3,190,3,0,0,0,184,0,0,0,1,1,0,0,1,43,4,5,8,9,3,3,2,6,1,2,0,0,0,0,0,13,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01032767",1557,1079,0,1,1,0,0,0,0,0,0,92,16,38,158,40,39,14,0,1,14,2,0,0,3,13,12,12,3,5,0,0,0,0,9,1,1,1,0,6,0,0,0,9,5,23,4,1,0,1,0,2,79,0,5,2,0,68,2,0,0,0,0,1,0,1,36,10,4,8,6,4,1,1,1,0,1,1,0,0,0,0,7,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"E01032768",1247,915,1,0,0,0,0,0,0,0,0,27,18,25,120,19,21,16,2,1,9,0,1,8,11,13,7,6,2,2,0,0,1,1,2,0,1,1,0,0,0,0,0,15,10,6,1,0,0,0,0,1,43,3,5,0,0,29,2,1,0,3,0,0,0,0,61,8,5,35,4,1,3,1,1,3,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01032769",1178,832,0,0,0,0,0,0,0,0,0,19,11,19,60,12,17,10,1,1,2,2,0,3,4,4,1,2,1,0,0,0,0,0,5,0,4,0,0,1,0,0,0,9,9,3,3,1,0,2,0,0,157,3,13,1,0,133,5,0,0,0,0,0,0,2,46,0,4,27,12,1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0
"E01032770",1136,796,0,0,0,0,0,0,0,0,0,24,17,19,61,8,7,12,3,1,2,4,1,5,2,10,0,3,1,1,1,0,0,0,2,0,1,0,0,1,0,0,0,15,8,11,10,0,0,5,0,5,104,3,26,3,0,63,0,4,1,4,0,0,0,0,54,4,14,24,4,0,4,1,0,2,1,0,0,0,0,0,13,0,0,7,0,0,2,0,1,0,0,0,1,1,1,0,0,0,2,2,0,0
"E01032771",1055,667,0,0,0,0,0,0,0,0,0,22,16,10,70,12,15,4,0,3,1,1,0,6,7,10,5,1,5,0,0,0,0,0,8,4,0,0,0,4,0,0,0,14,16,12,7,1,0,3,0,3,136,0,3,0,0,130,0,1,0,0,0,0,0,2,60,2,7,38,6,3,1,3,0,0,0,0,0,0,0,0,16,0,0,10,0,0,0,0,0,0,0,0,2,0,1,3,1,1,0,0,0,0
"E01032772",1095,658,0,0,0,0,0,0,0,0,0,18,21,16,86,6,21,10,2,0,2,1,5,8,16,7,3,1,2,1,0,0,1,0,7,0,4,0,0,3,0,0,0,18,11,14,12,1,0,5,0,6,175,1,2,0,0,166,0,1,0,0,3,0,0,2,45,1,3,29,5,1,2,0,1,0,3,0,0,0,0,0,10,2,0,2,0,1,1,3,0,0,0,0,0,0,0,1,3,3,1,1,0,0
"E01032773",1468,905,0,0,0,0,0,0,0,0,0,28,15,25,104,14,23,19,3,5,7,1,1,4,4,11,6,4,0,1,0,0,0,1,7,2,2,2,0,1,0,0,0,47,18,9,16,0,0,7,0,9,129,6,6,0,0,112,0,1,0,1,1,0,0,2,142,7,21,92,6,5,6,2,0,3,0,0,0,0,0,0,20,0,0,12,0,0,2,0,2,0,0,0,1,0,0,3,2,2,1,1,0,0
"E01032774",1214,860,0,0,0,0,0,0,0,0,0,21,13,15,54,7,10,5,0,2,2,7,1,6,7,4,2,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,15,10,12,10,3,0,4,0,3,112,2,2,0,0,92,4,3,3,4,1,0,0,1,69,10,10,30,7,5,4,1,0,2,0,0,0,1,1,0,20,0,3,12,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0
"E01032775",1055,680,0,0,0,0,0,0,0,0,0,38,21,30,94,9,15,13,1,2,3,2,0,12,4,18,8,3,1,0,0,2,1,0,5,0,4,1,0,0,0,0,0,16,7,5,8,1,0,6,1,0,100,3,16,6,0,55,5,6,0,4,3,0,0,2,49,0,4,32,2,7,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01032776",1025,628,0,0,0,0,0,0,0,0,0,28,24,22,100,11,23,18,3,3,11,3,1,4,0,10,4,2,2,2,2,1,0,0,5,2,1,1,0,1,1,0,1,24,2,8,17,0,0,12,0,5,64,13,7,0,0,40,0,0,1,0,1,0,2,0,95,8,2,61,1,17,3,1,1,1,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
"E01032777",1092,728,0,0,0,0,0,0,0,0,0,11,20,11,71,9,9,9,1,2,0,7,1,10,4,5,6,4,0,1,0,0,0,3,5,0,0,0,2,3,0,0,0,7,11,11,8,0,2,4,1,1,127,7,13,0,0,94,1,0,3,4,4,0,0,1,64,8,9,31,2,0,1,1,1,11,0,0,0,0,0,0,16,0,0,7,0,1,0,0,0,4,0,2,1,0,1,0,1,1,1,0,1,0
"E01032778",1044,674,0,0,0,0,0,0,0,0,0,18,11,20,82,10,20,20,3,0,4,4,1,2,1,9,2,2,1,1,2,0,0,0,5,1,2,0,0,2,0,0,0,18,2,14,12,0,0,5,0,7,88,8,34,2,0,32,1,2,2,4,2,0,0,1,94,4,4,70,2,3,2,0,4,4,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0
"E01032779",1026,691,0,1,1,0,0,0,0,0,0,25,10,17,84,16,18,6,0,0,4,4,0,4,4,14,5,5,2,1,0,0,0,1,14,0,1,6,0,7,0,0,0,17,4,20,15,0,2,12,1,0,54,4,9,0,0,37,1,0,1,1,1,0,0,0,67,3,5,49,3,5,0,1,0,1,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E01032780",1271,921,0,0,0,0,0,0,0,0,0,22,22,18,87,12,15,22,7,0,5,2,3,3,1,7,5,1,0,3,1,0,0,0,3,0,0,2,1,0,0,0,0,16,9,9,11,2,0,6,0,3,31,5,7,0,0,10,5,0,0,0,2,1,1,0,113,12,13,63,1,12,3,0,6,3,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"E01032781",1479,1017,1,0,0,0,0,0,0,0,0,21,20,21,138,31,24,29,1,2,4,7,0,12,3,7,8,6,3,0,0,1,0,0,7,0,0,2,0,5,0,0,0,26,11,4,6,0,0,6,0,0,120,2,20,0,0,84,2,1,4,1,2,0,0,4,82,10,12,37,5,9,3,0,3,2,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01032782",1546,967,0,0,0,0,0,0,0,0,0,28,12,29,136,29,20,10,5,3,5,1,1,6,6,28,5,5,8,2,0,0,0,2,5,1,1,0,0,3,0,0,0,25,13,16,18,0,0,8,0,10,169,6,7,0,0,148,0,2,0,0,0,1,0,5,86,12,8,50,7,5,2,0,1,0,1,0,0,0,0,0,39,0,0,26,0,1,0,0,0,0,0,0,1,0,8,3,2,2,1,1,0,0
"E01032783",1333,869,1,0,0,0,0,0,0,0,0,22,19,22,106,18,8,28,5,0,4,11,0,11,0,10,3,2,4,0,0,0,2,0,5,1,2,1,0,1,0,0,0,23,8,10,7,0,0,6,0,1,75,2,14,1,0,42,3,2,0,6,2,0,0,3,137,14,17,66,3,10,18,2,6,1,0,0,0,0,0,0,29,0,0,24,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"E01032784",1455,1115,1,1,1,0,0,0,0,0,0,19,20,13,100,16,5,27,2,3,3,13,0,6,5,5,2,11,0,0,0,0,0,2,11,7,3,0,0,1,0,0,0,6,6,4,9,2,0,2,1,4,108,2,5,1,0,99,0,0,1,0,0,0,0,0,25,3,2,13,2,1,0,0,4,0,0,0,0,0,0,0,15,4,0,5,1,0,0,0,1,0,0,0,1,0,2,1,1,1,1,1,0,0
"E01032785",1270,988,0,0,0,0,0,0,0,0,0,24,19,12,63,12,8,21,0,0,0,6,1,0,1,6,3,3,0,0,0,0,2,0,5,0,2,0,0,3,0,0,0,1,7,6,1,0,0,0,0,1,89,2,2,0,0,83,0,0,0,0,0,0,0,2,11,1,0,1,5,0,0,1,0,2,1,0,0,0,0,0,44,1,1,36,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"E01032786",1487,1028,0,0,0,0,0,0,0,0,0,12,7,29,55,10,5,12,3,1,0,5,0,3,0,6,0,3,1,2,1,0,0,3,6,1,2,2,0,1,0,0,0,7,5,7,4,0,3,1,0,0,271,0,0,0,0,265,0,0,0,3,0,0,0,3,23,0,4,12,0,0,3,2,0,2,0,0,0,0,0,0,33,2,3,21,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"E01032787",2455,1472,1,0,0,0,0,0,0,0,0,18,25,23,83,31,12,8,0,0,4,7,0,4,4,4,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,5,10,5,0,4,1,0,0,750,1,2,2,0,737,0,0,0,0,0,0,1,7,21,2,0,7,5,2,5,0,0,0,0,0,0,0,0,0,32,3,0,21,0,0,1,0,1,0,2,0,0,1,1,2,0,0,4,3,1,0
